x1,x2,x3,x4,x5,x6,x7,x8
0,17,26,33,58,-1,-1,-1
0,39,47,200,-1,-1,-1,-1
0,43,63,200,-1,-1,-1,-1
0,15,200,-1,-1,-1,-1,-1
0,109,143,200,-1,-1,-1,-1
0,69,105,132,148,-1,-1,-1
0,6,200,-1,-1,-1,-1,-1
0,66,88,200,-1,-1,-1,-1
0,39,112,120,-1,-1,-1,-1
0,62,81,100,-1,-1,-1,-1
0,34,58,200,-1,-1,-1,-1
0,58,73,200,-1,-1,-1,-1
0,50,200,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,25,47,200,-1,-1,-1,-1
0,68,78,200,-1,-1,-1,-1
0,64,89,116,128,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,19,49,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,11,200,-1,-1,-1,-1,-1
0,8,30,125,167,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,44,68,89,-1,-1,-1,-1
0,47,65,200,-1,-1,-1,-1
0,24,56,70,-1,-1,-1,-1
0,98,130,172,-1,-1,-1,-1
0,12,49,162,179,-1,-1,-1
0,39,50,150,173,-1,-1,-1
0,65,99,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,9,33,200,-1,-1,-1,-1
0,25,38,69,99,-1,-1,-1
0,76,103,109,131,-1,-1,-1
0,88,102,123,-1,-1,-1,-1
0,62,83,-1,-1,-1,-1,-1
0,45,62,200,-1,-1,-1,-1
0,34,44,57,-1,-1,-1,-1
0,53,76,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,40,62,-1,-1,-1,-1,-1
0,155,194,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,28,108,132,-1,-1,-1,-1
0,53,79,94,110,-1,-1,-1
0,79,93,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,52,77,103,-1,-1,-1,-1
0,55,79,200,-1,-1,-1,-1
0,53,97,143,163,-1,-1,-1
