x1,x2,x3,x4,x5,x6,x7,x8
0,200,-1,-1,-1,-1,-1,-1
0,110,123,200,-1,-1,-1,-1
0,34,51,80,107,-1,-1,-1
0,74,95,112,126,-1,-1,-1
0,20,42,76,98,-1,-1,-1
0,83,103,200,-1,-1,-1,-1
0,24,44,132,155,-1,-1,-1
0,103,126,200,-1,-1,-1,-1
0,53,89,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,143,160,181,-1,-1,-1,-1
0,55,76,91,-1,-1,-1,-1
0,34,64,75,95,-1,-1,-1
0,40,200,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,37,59,74,107,-1,-1,-1
0,96,126,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,26,41,81,97,-1,-1,-1
0,30,73,200,-1,-1,-1,-1
0,20,32,62,-1,-1,-1,-1
0,131,139,200,-1,-1,-1,-1
0,28,200,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,33,63,72,96,-1,-1,-1
0,18,33,142,167,-1,-1,-1
0,12,43,200,-1,-1,-1,-1
0,30,52,137,162,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,60,97,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,21,59,83,119,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,52,86,-1,-1,-1,-1,-1
0,34,47,63,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,57,69,180,200,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,67,90,200,-1,-1,-1,-1
0,11,34,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,76,96,200,-1,-1,-1,-1
0,14,32,71,85,-1,-1,-1
0,29,52,70,-1,-1,-1,-1
0,36,102,138,-1,-1,-1,-1
0,24,54,78,85,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,47,200,-1,-1,-1,-1,-1
0,58,85,200,-1,-1,-1,-1
0,157,187,200,-1,-1,-1,-1
0,74,104,120,142,-1,-1,-1
0,17,42,139,163,-1,-1,-1
0,26,54,-1,-1,-1,-1,-1
0,31,56,169,200,-1,-1,-1
0,58,66,200,-1,-1,-1,-1
0,31,53,59,81,-1,-1,-1
0,18,43,-1,-1,-1,-1,-1
0,30,52,200,-1,-1,-1,-1
0,78,85,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,16,44,200,-1,-1,-1,-1
0,42,67,145,176,-1,-1,-1
0,25,91,116,-1,-1,-1,-1
0,21,52,125,144,-1,-1,-1
0,49,66,101,128,-1,-1,-1
0,16,58,104,124,-1,-1,-1
0,25,200,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,42,77,200,-1,-1,-1,-1
0,27,50,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,22,88,109,-1,-1,-1,-1
0,14,35,200,-1,-1,-1,-1
0,35,67,108,140,-1,-1,-1
0,64,88,200,-1,-1,-1,-1
0,27,67,125,149,-1,-1,-1
0,33,47,200,-1,-1,-1,-1
