x1,x2,x3,x4,x5,x6,x7,x8
0,3,28,46,-1,-1,-1,-1
0,58,78,-1,-1,-1,-1,-1
0,18,42,-1,-1,-1,-1,-1
0,87,101,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,13,101,134,-1,-1,-1,-1
0,76,96,118,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,48,66,99,116,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,94,117,139,-1,-1,-1,-1
0,36,62,200,-1,-1,-1,-1
0,8,40,56,-1,-1,-1,-1
0,20,48,77,87,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,21,35,81,92,-1,-1,-1
0,18,200,-1,-1,-1,-1,-1
0,28,94,114,-1,-1,-1,-1
0,20,161,176,-1,-1,-1,-1
0,21,32,121,147,-1,-1,-1
0,126,153,200,-1,-1,-1,-1
0,59,78,116,132,-1,-1,-1
0,43,126,141,-1,-1,-1,-1
0,17,98,104,-1,-1,-1,-1
0,33,200,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,24,47,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,23,55,200,-1,-1,-1,-1
0,27,57,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,13,33,139,144,-1,-1,-1
0,27,48,-1,-1,-1,-1,-1
0,62,90,144,152,-1,-1,-1
0,20,88,116,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,14,57,200,-1,-1,-1,-1
0,25,38,-1,-1,-1,-1,-1
0,139,156,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,31,52,111,121,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,73,90,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,21,49,72,-1,-1,-1,-1
0,35,40,129,150,-1,-1,-1
0,39,56,118,134,-1,-1,-1
0,31,46,131,143,-1,-1,-1
0,15,30,99,130,-1,-1,-1
0,34,60,200,-1,-1,-1,-1
0,124,160,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,92,128,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,16,55,200,-1,-1,-1,-1
0,22,48,200,-1,-1,-1,-1
0,23,91,103,-1,-1,-1,-1
0,34,57,-1,-1,-1,-1,-1
0,18,40,200,-1,-1,-1,-1
0,44,65,85,-1,-1,-1,-1
0,13,20,-1,-1,-1,-1,-1
