x1,x2,x3,x4,x5,x6,x7,x8
0,14,38,132,156,-1,-1,-1
0,42,77,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,29,200,-1,-1,-1,-1,-1
0,59,79,121,156,-1,-1,-1
0,24,171,174,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,42,51,158,186,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,86,137,200,-1,-1,-1,-1
0,18,76,99,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,85,109,200,-1,-1,-1,-1
0,22,43,114,127,-1,-1,-1
0,41,59,74,-1,-1,-1,-1
0,17,110,133,-1,-1,-1,-1
0,24,59,70,97,-1,-1,-1
0,136,155,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,39,45,68,101,-1,-1,-1
0,59,69,-1,-1,-1,-1,-1
0,1,25,55,93,-1,-1,-1
0,34,200,-1,-1,-1,-1,-1
0,23,54,87,-1,-1,-1,-1
0,16,200,-1,-1,-1,-1,-1
0,46,70,113,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,76,96,-1,-1,-1,-1,-1
0,9,28,127,140,-1,-1,-1
0,41,90,108,-1,-1,-1,-1
0,17,106,120,-1,-1,-1,-1
0,24,30,55,-1,-1,-1,-1
0,40,72,-1,-1,-1,-1,-1
0,24,200,-1,-1,-1,-1,-1
0,17,55,87,-1,-1,-1,-1
0,17,39,62,-1,-1,-1,-1
0,20,143,154,-1,-1,-1,-1
0,10,58,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,13,20,200,-1,-1,-1,-1
0,17,73,94,-1,-1,-1,-1
0,44,91,200,-1,-1,-1,-1
0,15,25,73,122,-1,-1,-1
0,22,200,-1,-1,-1,-1,-1
0,8,37,166,179,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,40,76,200,-1,-1,-1,-1
0,58,73,200,-1,-1,-1,-1
0,83,112,153,160,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,70,101,112,140,-1,-1,-1
0,3,19,47,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,55,77,-1,-1,-1,-1,-1
0,51,82,200,-1,-1,-1,-1
0,36,46,93,117,-1,-1,-1
0,112,132,200,-1,-1,-1,-1
0,19,43,149,156,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,4,14,84,103,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,5,22,200,-1,-1,-1,-1
0,6,200,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,15,43,200,-1,-1,-1,-1
0,30,65,-1,-1,-1,-1,-1
0,179,200,-1,-1,-1,-1,-1
0,46,63,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,90,112,-1,-1,-1,-1,-1
0,32,200,-1,-1,-1,-1,-1
0,29,38,54,74,-1,-1,-1
0,13,35,61,90,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
