x1,x2,x3,x4,x5,x6,x7,x8
0,39,48,200,-1,-1,-1,-1
0,34,51,200,-1,-1,-1,-1
0,27,38,200,-1,-1,-1,-1
0,47,70,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,39,50,88,114,-1,-1,-1
0,150,156,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,32,79,95,-1,-1,-1,-1
0,110,127,200,-1,-1,-1,-1
0,14,34,117,132,-1,-1,-1
0,41,63,94,106,-1,-1,-1
0,34,53,200,-1,-1,-1,-1
0,50,83,-1,-1,-1,-1,-1
0,18,31,200,-1,-1,-1,-1
0,70,94,-1,-1,-1,-1,-1
0,130,149,200,-1,-1,-1,-1
0,12,44,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,125,142,200,-1,-1,-1,-1
0,40,52,162,196,-1,-1,-1
0,18,45,83,121,-1,-1,-1
0,14,28,200,-1,-1,-1,-1
0,55,73,200,-1,-1,-1,-1
0,10,21,131,168,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,24,32,-1,-1,-1,-1,-1
0,21,49,54,-1,-1,-1,-1
0,20,46,200,-1,-1,-1,-1
0,23,58,115,142,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,12,30,200,-1,-1,-1,-1
0,15,51,200,-1,-1,-1,-1
0,50,58,76,100,-1,-1,-1
0,23,36,200,-1,-1,-1,-1
0,5,34,84,97,-1,-1,-1
0,21,53,83,-1,-1,-1,-1
0,23,47,200,-1,-1,-1,-1
0,92,117,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,125,145,164,175,-1,-1,-1
0,57,88,200,-1,-1,-1,-1
0,31,127,144,-1,-1,-1,-1
0,32,52,72,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,123,157,200,-1,-1,-1,-1
0,37,73,94,110,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,43,52,200,-1,-1,-1,-1
0,19,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,26,108,123,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,119,139,153,168,-1,-1,-1
0,19,46,200,-1,-1,-1,-1
0,34,62,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,56,71,104,126,-1,-1,-1
0,18,40,200,-1,-1,-1,-1
0,105,122,200,-1,-1,-1,-1
0,28,54,200,-1,-1,-1,-1
0,34,72,200,-1,-1,-1,-1
0,14,54,66,95,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,22,42,65,95,-1,-1,-1
0,32,57,151,161,-1,-1,-1
0,13,33,133,156,-1,-1,-1
0,27,42,89,119,-1,-1,-1
0,25,63,74,-1,-1,-1,-1
0,36,55,85,112,-1,-1,-1
0,2,18,74,91,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,37,63,200,-1,-1,-1,-1
0,186,200,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,84,110,200,-1,-1,-1,-1
0,44,83,-1,-1,-1,-1,-1
0,76,101,-1,-1,-1,-1,-1
0,18,34,73,90,-1,-1,-1
0,35,71,200,-1,-1,-1,-1
0,50,78,130,149,-1,-1,-1
0,21,42,91,127,-1,-1,-1
0,27,64,200,-1,-1,-1,-1
0,19,60,-1,-1,-1,-1,-1
0,32,101,110,-1,-1,-1,-1
0,52,78,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,4,27,81,114,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,75,98,200,-1,-1,-1,-1
0,54,72,93,-1,-1,-1,-1
0,43,57,-1,-1,-1,-1,-1
0,66,81,200,-1,-1,-1,-1
0,18,63,82,-1,-1,-1,-1
0,110,138,200,-1,-1,-1,-1
0,33,43,54,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,62,83,-1,-1,-1,-1,-1
0,81,110,145,-1,-1,-1,-1
0,19,123,140,-1,-1,-1,-1
0,31,51,87,-1,-1,-1,-1
0,29,46,81,100,-1,-1,-1
0,24,200,-1,-1,-1,-1,-1
0,96,117,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,62,87,152,185,-1,-1,-1
0,15,120,133,-1,-1,-1,-1
0,122,145,173,195,-1,-1,-1
0,6,41,60,84,-1,-1,-1
0,92,119,200,-1,-1,-1,-1
0,7,25,144,176,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,48,51,119,145,-1,-1,-1
0,46,71,96,-1,-1,-1,-1
0,6,24,64,73,-1,-1,-1
0,69,88,92,130,-1,-1,-1
0,24,117,142,-1,-1,-1,-1
0,5,43,72,-1,-1,-1,-1
0,15,100,122,-1,-1,-1,-1
0,28,41,63,79,-1,-1,-1
0,43,69,200,-1,-1,-1,-1
0,111,131,200,-1,-1,-1,-1
0,20,200,-1,-1,-1,-1,-1
0,28,50,200,-1,-1,-1,-1
