x1,x2,x3,x4,x5,x6,x7,x8
0,200,-1,-1,-1,-1,-1,-1
0,31,62,106,129,-1,-1,-1
0,8,25,72,86,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,20,66,160,198,-1,-1,-1
0,19,50,200,-1,-1,-1,-1
0,52,63,112,124,-1,-1,-1
0,31,47,86,117,-1,-1,-1
0,20,81,108,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,50,66,200,-1,-1,-1,-1
0,56,76,200,-1,-1,-1,-1
0,22,145,161,-1,-1,-1,-1
0,63,109,136,-1,-1,-1,-1
0,26,41,72,87,-1,-1,-1
0,113,125,140,-1,-1,-1,-1
0,7,49,77,107,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,69,77,-1,-1,-1,-1,-1
0,28,200,-1,-1,-1,-1,-1
0,47,70,200,-1,-1,-1,-1
0,23,36,161,175,-1,-1,-1
0,121,138,200,-1,-1,-1,-1
0,49,55,200,-1,-1,-1,-1
0,6,18,60,84,-1,-1,-1
0,47,70,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,33,200,-1,-1,-1,-1,-1
0,34,67,200,-1,-1,-1,-1
0,22,42,121,146,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,15,44,56,100,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,53,82,118,145,-1,-1,-1
0,182,200,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,9,30,53,-1,-1,-1,-1
0,46,79,-1,-1,-1,-1,-1
0,10,42,-1,-1,-1,-1,-1
0,4,15,18,50,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,14,29,43,-1,-1,-1,-1
0,34,47,79,-1,-1,-1,-1
0,45,68,200,-1,-1,-1,-1
0,79,101,-1,-1,-1,-1,-1
0,148,188,200,-1,-1,-1,-1
0,17,200,-1,-1,-1,-1,-1
0,21,200,-1,-1,-1,-1,-1
0,8,36,-1,-1,-1,-1,-1
0,39,58,66,82,-1,-1,-1
0,60,90,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,54,89,200,-1,-1,-1,-1
0,14,26,34,64,-1,-1,-1
0,24,124,155,-1,-1,-1,-1
0,46,57,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,84,104,200,-1,-1,-1,-1
0,17,49,64,106,-1,-1,-1
0,31,67,200,-1,-1,-1,-1
0,66,107,-1,-1,-1,-1,-1
0,71,87,200,-1,-1,-1,-1
0,63,74,86,116,-1,-1,-1
0,101,139,179,-1,-1,-1,-1
0,59,105,200,-1,-1,-1,-1
0,46,70,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,96,115,200,-1,-1,-1,-1
0,21,200,-1,-1,-1,-1,-1
0,12,35,137,166,-1,-1,-1
0,20,36,200,-1,-1,-1,-1
0,41,66,98,-1,-1,-1,-1
0,152,173,195,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,36,87,200,-1,-1,-1,-1
0,141,151,200,-1,-1,-1,-1
0,7,32,69,83,-1,-1,-1
0,46,71,118,139,-1,-1,-1
0,54,90,134,159,-1,-1,-1
0,24,42,71,-1,-1,-1,-1
0,36,80,139,158,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,159,179,200,-1,-1,-1,-1
0,30,92,122,-1,-1,-1,-1
0,41,84,110,-1,-1,-1,-1
0,23,136,149,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,29,36,73,-1,-1,-1,-1
0,40,66,77,107,-1,-1,-1
