x1,x2,x3,x4,x5,x6,x7,x8
0,29,41,-1,-1,-1,-1,-1
0,52,75,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,33,44,145,161,-1,-1,-1
0,20,50,64,82,-1,-1,-1
0,9,55,68,82,-1,-1,-1
0,19,87,113,-1,-1,-1,-1
0,29,200,-1,-1,-1,-1,-1
0,38,59,84,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,18,43,152,180,-1,-1,-1
0,28,58,130,170,-1,-1,-1
0,31,200,-1,-1,-1,-1,-1
0,32,65,90,-1,-1,-1,-1
0,27,57,93,107,-1,-1,-1
0,46,71,83,-1,-1,-1,-1
0,21,49,200,-1,-1,-1,-1
0,44,68,111,140,-1,-1,-1
0,53,66,159,200,-1,-1,-1
0,51,88,120,135,-1,-1,-1
0,27,42,200,-1,-1,-1,-1
0,114,120,163,169,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,29,39,76,117,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,30,54,76,-1,-1,-1,-1
0,18,50,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,31,48,93,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,60,66,112,131,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,20,30,88,104,-1,-1,-1
0,102,146,159,170,-1,-1,-1
0,22,53,132,147,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,29,52,113,125,-1,-1,-1
0,43,73,102,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,19,48,160,172,-1,-1,-1
0,24,43,99,120,-1,-1,-1
0,51,86,143,150,-1,-1,-1
0,10,27,104,126,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,19,65,109,130,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,28,45,93,114,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,100,120,150,197,-1,-1,-1
0,63,95,200,-1,-1,-1,-1
0,137,159,200,-1,-1,-1,-1
0,77,85,120,135,-1,-1,-1
0,27,36,-1,-1,-1,-1,-1
0,111,118,200,-1,-1,-1,-1
0,64,89,-1,-1,-1,-1,-1
0,33,102,128,-1,-1,-1,-1
0,64,73,200,-1,-1,-1,-1
0,165,193,200,-1,-1,-1,-1
0,18,76,107,-1,-1,-1,-1
0,99,123,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,47,73,93,117,-1,-1,-1
0,22,48,86,122,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,81,114,200,-1,-1,-1,-1
0,138,157,-1,-1,-1,-1,-1
0,18,37,154,182,-1,-1,-1
0,31,49,115,128,-1,-1,-1
0,32,42,67,-1,-1,-1,-1
0,24,37,-1,-1,-1,-1,-1
0,35,200,-1,-1,-1,-1,-1
0,25,38,-1,-1,-1,-1,-1
0,28,62,88,109,-1,-1,-1
0,21,37,200,-1,-1,-1,-1
0,26,200,-1,-1,-1,-1,-1
0,17,200,-1,-1,-1,-1,-1
0,77,97,200,-1,-1,-1,-1
0,32,84,96,-1,-1,-1,-1
0,8,35,42,75,-1,-1,-1
0,77,107,123,128,-1,-1,-1
0,26,64,200,-1,-1,-1,-1
0,23,38,113,136,-1,-1,-1
0,60,98,-1,-1,-1,-1,-1
0,102,116,178,200,-1,-1,-1
0,55,80,200,-1,-1,-1,-1
0,14,40,200,-1,-1,-1,-1
0,56,68,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,143,170,200,-1,-1,-1,-1
0,26,34,156,191,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,3,21,46,-1,-1,-1,-1
0,38,52,62,76,-1,-1,-1
0,44,78,200,-1,-1,-1,-1
0,86,107,162,178,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,14,65,85,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,39,78,111,124,-1,-1,-1
0,41,53,200,-1,-1,-1,-1
0,60,89,-1,-1,-1,-1,-1
0,19,67,91,-1,-1,-1,-1
0,15,21,129,148,-1,-1,-1
0,100,141,200,-1,-1,-1,-1
0,3,28,118,136,-1,-1,-1
0,18,31,81,110,-1,-1,-1
0,47,84,88,110,-1,-1,-1
0,33,54,107,140,-1,-1,-1
0,15,200,-1,-1,-1,-1,-1
0,18,200,-1,-1,-1,-1,-1
0,65,81,163,189,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,27,47,75,106,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,121,145,162,-1,-1,-1,-1
0,12,55,81,-1,-1,-1,-1
0,21,86,104,-1,-1,-1,-1
0,133,157,200,-1,-1,-1,-1
0,92,118,159,184,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,25,149,157,-1,-1,-1,-1
0,21,86,101,-1,-1,-1,-1
0,19,111,133,-1,-1,-1,-1
0,59,89,200,-1,-1,-1,-1
0,37,59,200,-1,-1,-1,-1
0,27,200,-1,-1,-1,-1,-1
0,14,43,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,38,73,88,-1,-1,-1,-1
0,4,29,135,158,-1,-1,-1
0,33,59,154,187,-1,-1,-1
0,22,26,32,-1,-1,-1,-1
0,28,50,71,93,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,16,27,39,77,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,12,22,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,16,148,178,-1,-1,-1,-1
0,21,200,-1,-1,-1,-1,-1
0,35,56,71,94,-1,-1,-1
0,16,38,73,89,-1,-1,-1
0,8,19,77,96,-1,-1,-1
0,25,29,123,159,-1,-1,-1
0,19,30,62,85,-1,-1,-1
0,36,50,-1,-1,-1,-1,-1
0,114,136,200,-1,-1,-1,-1
0,38,71,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,10,45,200,-1,-1,-1,-1
0,35,55,87,133,-1,-1,-1
0,43,60,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,38,55,109,117,-1,-1,-1
0,92,117,200,-1,-1,-1,-1
0,90,123,137,-1,-1,-1,-1
0,20,32,200,-1,-1,-1,-1
0,15,40,121,131,-1,-1,-1
0,91,105,200,-1,-1,-1,-1
0,71,95,113,144,-1,-1,-1
0,13,45,-1,-1,-1,-1,-1
