x1,x2,x3,x4,x5,x6,x7,x8
0,99,116,123,133,-1,-1,-1
0,5,28,105,132,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,39,68,118,124,-1,-1,-1
0,24,155,185,-1,-1,-1,-1
0,17,200,-1,-1,-1,-1,-1
0,28,51,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,21,28,108,137,-1,-1,-1
0,32,52,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,53,69,200,-1,-1,-1,-1
0,64,80,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,20,26,68,88,-1,-1,-1
0,17,31,127,150,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,29,74,103,-1,-1,-1,-1
0,36,60,148,177,-1,-1,-1
0,25,50,-1,-1,-1,-1,-1
0,5,39,62,109,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,21,44,-1,-1,-1,-1,-1
0,99,112,124,-1,-1,-1,-1
0,58,79,200,-1,-1,-1,-1
0,56,74,200,-1,-1,-1,-1
0,83,94,200,-1,-1,-1,-1
0,22,58,93,103,-1,-1,-1
0,17,39,55,74,-1,-1,-1
0,53,96,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,80,107,112,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,32,64,-1,-1,-1,-1,-1
0,153,170,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,48,76,92,-1,-1,-1,-1
0,15,41,78,110,-1,-1,-1
0,52,86,200,-1,-1,-1,-1
0,134,161,200,-1,-1,-1,-1
0,25,42,55,-1,-1,-1,-1
0,19,49,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,23,34,88,118,-1,-1,-1
0,83,116,200,-1,-1,-1,-1
0,11,41,64,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,9,25,63,-1,-1,-1,-1
0,33,69,200,-1,-1,-1,-1
0,14,89,109,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,20,41,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,11,100,127,-1,-1,-1,-1
0,27,200,-1,-1,-1,-1,-1
0,45,54,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,14,38,70,92,-1,-1,-1
0,72,100,200,-1,-1,-1,-1
0,32,63,77,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,56,76,200,-1,-1,-1,-1
0,14,38,52,-1,-1,-1,-1
0,25,47,71,93,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,30,43,64,-1,-1,-1,-1
0,28,62,200,-1,-1,-1,-1
0,37,50,104,128,-1,-1,-1
0,21,71,92,-1,-1,-1,-1
0,33,200,-1,-1,-1,-1,-1
0,47,59,200,-1,-1,-1,-1
0,24,200,-1,-1,-1,-1,-1
0,97,121,143,161,-1,-1,-1
0,77,110,-1,-1,-1,-1,-1
0,78,119,128,152,-1,-1,-1
0,66,91,108,127,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,11,28,200,-1,-1,-1,-1
0,54,72,94,-1,-1,-1,-1
0,54,68,80,112,-1,-1,-1
0,37,52,200,-1,-1,-1,-1
0,22,41,84,-1,-1,-1,-1
0,153,179,200,-1,-1,-1,-1
0,94,117,200,-1,-1,-1,-1
0,48,53,200,-1,-1,-1,-1
0,55,83,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,105,125,200,-1,-1,-1,-1
0,17,52,200,-1,-1,-1,-1
0,85,110,200,-1,-1,-1,-1
0,148,169,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,37,59,-1,-1,-1,-1,-1
0,25,41,64,74,-1,-1,-1
0,22,50,-1,-1,-1,-1,-1
0,35,63,100,117,-1,-1,-1
0,62,81,-1,-1,-1,-1,-1
0,25,39,57,79,-1,-1,-1
0,34,77,200,-1,-1,-1,-1
0,12,29,103,127,-1,-1,-1
0,27,50,78,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,119,152,200,-1,-1,-1,-1
0,58,71,107,125,-1,-1,-1
0,67,69,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,90,108,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,48,54,67,-1,-1,-1,-1
0,18,35,200,-1,-1,-1,-1
0,29,46,87,-1,-1,-1,-1
0,139,177,200,-1,-1,-1,-1
0,71,100,116,-1,-1,-1,-1
0,165,186,200,-1,-1,-1,-1
0,17,30,160,181,-1,-1,-1
0,27,53,-1,-1,-1,-1,-1
0,87,101,200,-1,-1,-1,-1
0,94,113,-1,-1,-1,-1,-1
0,64,116,200,-1,-1,-1,-1
0,135,171,200,-1,-1,-1,-1
0,13,37,200,-1,-1,-1,-1
0,23,62,96,-1,-1,-1,-1
0,35,64,89,114,-1,-1,-1
0,54,78,200,-1,-1,-1,-1
0,6,27,200,-1,-1,-1,-1
0,88,108,-1,-1,-1,-1,-1
0,33,53,200,-1,-1,-1,-1
0,31,56,92,131,-1,-1,-1
0,52,66,200,-1,-1,-1,-1
0,43,59,200,-1,-1,-1,-1
0,35,47,89,-1,-1,-1,-1
0,78,108,126,-1,-1,-1,-1
0,26,55,91,115,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,124,158,200,-1,-1,-1,-1
0,40,52,75,-1,-1,-1,-1
0,31,92,112,-1,-1,-1,-1
0,31,47,102,120,-1,-1,-1
0,11,25,200,-1,-1,-1,-1
0,29,53,160,175,-1,-1,-1
0,12,31,200,-1,-1,-1,-1
0,65,97,146,189,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,18,42,71,-1,-1,-1,-1
0,72,91,98,114,-1,-1,-1
0,23,64,147,163,-1,-1,-1
0,22,49,71,96,-1,-1,-1
0,27,54,200,-1,-1,-1,-1
0,23,31,145,165,-1,-1,-1
0,23,72,81,-1,-1,-1,-1
0,21,38,110,126,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,71,103,200,-1,-1,-1,-1
