x1,x2,x3,x4,x5,x6,x7,x8
0,5,24,61,102,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,5,21,200,-1,-1,-1,-1
0,19,37,161,175,-1,-1,-1
0,54,63,77,-1,-1,-1,-1
0,134,158,-1,-1,-1,-1,-1
0,35,57,155,184,-1,-1,-1
0,40,58,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,65,86,123,-1,-1,-1,-1
0,10,47,56,70,-1,-1,-1
0,100,132,200,-1,-1,-1,-1
0,23,37,200,-1,-1,-1,-1
0,36,92,127,-1,-1,-1,-1
0,12,33,62,-1,-1,-1,-1
0,45,71,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,90,108,200,-1,-1,-1,-1
0,126,152,-1,-1,-1,-1,-1
0,18,48,200,-1,-1,-1,-1
0,18,31,51,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,35,68,86,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,46,65,98,128,-1,-1,-1
0,33,72,121,142,-1,-1,-1
0,32,56,76,100,-1,-1,-1
0,18,43,98,121,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,93,148,200,-1,-1,-1,-1
0,70,92,200,-1,-1,-1,-1
0,28,54,200,-1,-1,-1,-1
0,76,85,200,-1,-1,-1,-1
0,159,170,200,-1,-1,-1,-1
0,101,147,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,5,31,107,126,-1,-1,-1
0,30,57,77,104,-1,-1,-1
0,20,57,67,-1,-1,-1,-1
0,8,22,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,119,137,200,-1,-1,-1,-1
0,29,44,60,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,29,46,74,-1,-1,-1,-1
0,47,70,200,-1,-1,-1,-1
0,86,126,200,-1,-1,-1,-1
0,60,82,200,-1,-1,-1,-1
0,22,40,55,-1,-1,-1,-1
0,90,110,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,12,46,165,176,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,90,119,145,166,-1,-1,-1
0,4,30,60,80,-1,-1,-1
0,27,33,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,32,57,92,-1,-1,-1,-1
0,55,76,86,-1,-1,-1,-1
0,19,29,200,-1,-1,-1,-1
0,7,33,92,117,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,64,79,200,-1,-1,-1,-1
0,21,36,200,-1,-1,-1,-1
0,68,96,200,-1,-1,-1,-1
0,42,54,200,-1,-1,-1,-1
0,22,41,200,-1,-1,-1,-1
0,31,59,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,18,43,-1,-1,-1,-1,-1
0,118,145,-1,-1,-1,-1,-1
0,43,200,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,14,24,200,-1,-1,-1,-1
0,24,53,200,-1,-1,-1,-1
0,84,97,200,-1,-1,-1,-1
0,36,47,89,-1,-1,-1,-1
0,13,43,101,131,-1,-1,-1
0,14,30,-1,-1,-1,-1,-1
0,10,79,100,-1,-1,-1,-1
0,35,62,91,-1,-1,-1,-1
0,14,200,-1,-1,-1,-1,-1
0,16,200,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,18,93,125,-1,-1,-1,-1
0,56,63,200,-1,-1,-1,-1
0,75,94,136,164,-1,-1,-1
0,94,118,-1,-1,-1,-1,-1
0,58,88,147,164,-1,-1,-1
0,16,81,104,-1,-1,-1,-1
0,45,70,200,-1,-1,-1,-1
0,35,200,-1,-1,-1,-1,-1
0,11,58,-1,-1,-1,-1,-1
0,37,56,123,149,-1,-1,-1
0,33,53,200,-1,-1,-1,-1
0,79,95,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,80,104,118,157,-1,-1,-1
0,17,52,91,107,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,135,154,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,32,55,113,122,-1,-1,-1
0,61,89,96,116,-1,-1,-1
0,80,92,200,-1,-1,-1,-1
0,109,114,142,-1,-1,-1,-1
0,7,32,117,147,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,85,94,200,-1,-1,-1,-1
0,14,96,108,-1,-1,-1,-1
0,21,169,183,-1,-1,-1,-1
0,23,46,130,151,-1,-1,-1
0,126,168,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,56,90,200,-1,-1,-1,-1
0,37,60,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,16,41,200,-1,-1,-1,-1
0,76,83,200,-1,-1,-1,-1
0,76,94,200,-1,-1,-1,-1
0,5,31,36,62,-1,-1,-1
0,85,121,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,59,100,110,125,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,16,21,63,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,58,79,108,-1,-1,-1,-1
0,29,200,-1,-1,-1,-1,-1
0,30,58,200,-1,-1,-1,-1
0,37,56,139,162,-1,-1,-1
0,48,63,200,-1,-1,-1,-1
0,57,91,200,-1,-1,-1,-1
0,20,46,134,167,-1,-1,-1
0,24,49,69,79,-1,-1,-1
0,23,200,-1,-1,-1,-1,-1
0,18,53,79,-1,-1,-1,-1
0,138,159,200,-1,-1,-1,-1
0,37,200,-1,-1,-1,-1,-1
0,13,32,69,-1,-1,-1,-1
0,35,47,99,127,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,9,38,63,98,-1,-1,-1
0,26,66,81,-1,-1,-1,-1
0,51,70,93,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,163,180,200,-1,-1,-1,-1
0,24,28,200,-1,-1,-1,-1
0,28,55,96,126,-1,-1,-1
0,31,200,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,24,57,127,149,-1,-1,-1
0,23,60,200,-1,-1,-1,-1
0,35,200,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,23,32,58,-1,-1,-1,-1
0,27,38,121,148,-1,-1,-1
0,31,135,155,-1,-1,-1,-1
0,71,76,200,-1,-1,-1,-1
0,11,34,47,-1,-1,-1,-1
0,26,72,111,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,22,54,60,91,-1,-1,-1
0,47,61,200,-1,-1,-1,-1
0,16,43,-1,-1,-1,-1,-1
0,18,25,200,-1,-1,-1,-1
0,22,47,162,177,-1,-1,-1
0,136,165,200,-1,-1,-1,-1
0,18,48,95,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,24,50,74,96,-1,-1,-1
0,22,37,200,-1,-1,-1,-1
0,26,44,57,-1,-1,-1,-1
0,121,152,200,-1,-1,-1,-1
0,88,101,200,-1,-1,-1,-1
0,30,60,-1,-1,-1,-1,-1
0,132,155,200,-1,-1,-1,-1
0,49,76,200,-1,-1,-1,-1
0,37,69,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,81,113,200,-1,-1,-1,-1
0,41,70,97,-1,-1,-1,-1
0,53,62,167,200,-1,-1,-1
0,33,57,104,138,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,49,88,200,-1,-1,-1,-1
0,77,88,200,-1,-1,-1,-1
0,20,49,200,-1,-1,-1,-1
0,16,37,126,136,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,36,88,101,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,20,45,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,23,42,-1,-1,-1,-1,-1
0,22,47,200,-1,-1,-1,-1
0,136,154,179,-1,-1,-1,-1
0,30,66,87,-1,-1,-1,-1
0,62,78,96,-1,-1,-1,-1
0,134,156,200,-1,-1,-1,-1
0,22,51,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,8,43,83,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,32,57,200,-1,-1,-1,-1
0,45,69,200,-1,-1,-1,-1
0,19,46,200,-1,-1,-1,-1
0,53,84,97,118,-1,-1,-1
