x1,x2,x3,x4,x5,x6,x7,x8
0,19,36,151,171,-1,-1,-1
0,68,96,108,153,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,23,55,200,-1,-1,-1,-1
0,23,200,-1,-1,-1,-1,-1
0,17,151,200,-1,-1,-1,-1
0,24,70,78,-1,-1,-1,-1
0,55,87,-1,-1,-1,-1,-1
0,30,52,-1,-1,-1,-1,-1
0,42,70,103,117,-1,-1,-1
0,30,55,87,-1,-1,-1,-1
0,53,78,90,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,15,42,49,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,38,200,-1,-1,-1,-1,-1
0,45,91,200,-1,-1,-1,-1
0,67,79,200,-1,-1,-1,-1
0,18,200,-1,-1,-1,-1,-1
0,10,22,88,126,-1,-1,-1
0,21,38,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,25,65,95,-1,-1,-1,-1
0,22,34,54,79,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,59,78,117,-1,-1,-1,-1
0,29,200,-1,-1,-1,-1,-1
0,33,57,-1,-1,-1,-1,-1
0,90,106,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,85,99,146,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,93,104,200,-1,-1,-1,-1
0,9,34,162,173,-1,-1,-1
0,28,53,200,-1,-1,-1,-1
0,46,74,200,-1,-1,-1,-1
0,41,50,200,-1,-1,-1,-1
0,38,61,131,138,-1,-1,-1
0,108,127,200,-1,-1,-1,-1
0,37,65,85,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,20,36,64,-1,-1,-1,-1
0,18,81,105,-1,-1,-1,-1
0,87,108,149,-1,-1,-1,-1
0,13,35,51,61,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,22,26,40,-1,-1,-1,-1
0,38,62,200,-1,-1,-1,-1
0,88,113,200,-1,-1,-1,-1
0,80,89,127,-1,-1,-1,-1
0,10,28,200,-1,-1,-1,-1
0,25,152,183,-1,-1,-1,-1
0,49,60,94,114,-1,-1,-1
0,43,49,200,-1,-1,-1,-1
0,30,53,200,-1,-1,-1,-1
0,31,57,200,-1,-1,-1,-1
0,53,64,94,121,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,57,78,137,160,-1,-1,-1
0,17,37,53,75,-1,-1,-1
0,12,50,74,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,20,45,200,-1,-1,-1,-1
0,100,110,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,5,18,79,106,-1,-1,-1
0,14,35,200,-1,-1,-1,-1
0,20,94,101,-1,-1,-1,-1
0,83,120,200,-1,-1,-1,-1
0,62,85,152,166,-1,-1,-1
0,25,41,138,177,-1,-1,-1
0,99,125,200,-1,-1,-1,-1
0,25,41,-1,-1,-1,-1,-1
0,17,74,100,-1,-1,-1,-1
0,9,65,83,107,-1,-1,-1
0,116,138,200,-1,-1,-1,-1
0,9,82,92,-1,-1,-1,-1
0,19,41,200,-1,-1,-1,-1
