x1,x2,x3,x4,x5,x6,x7,x8
0,14,55,73,-1,-1,-1,-1
0,24,37,83,98,-1,-1,-1
0,21,200,-1,-1,-1,-1,-1
0,24,39,-1,-1,-1,-1,-1
0,37,75,200,-1,-1,-1,-1
0,101,117,200,-1,-1,-1,-1
0,46,69,200,-1,-1,-1,-1
0,27,40,95,121,-1,-1,-1
0,16,45,121,125,-1,-1,-1
0,74,99,111,-1,-1,-1,-1
0,42,54,82,-1,-1,-1,-1
0,22,200,-1,-1,-1,-1,-1
0,53,87,140,168,-1,-1,-1
0,20,32,48,64,-1,-1,-1
0,41,51,72,108,-1,-1,-1
0,36,51,90,-1,-1,-1,-1
0,20,54,87,115,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,79,97,138,158,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,23,33,71,-1,-1,-1,-1
0,26,39,141,164,-1,-1,-1
0,65,73,200,-1,-1,-1,-1
0,13,35,50,62,-1,-1,-1
0,32,67,200,-1,-1,-1,-1
0,90,135,-1,-1,-1,-1,-1
0,51,68,94,121,-1,-1,-1
0,22,84,96,-1,-1,-1,-1
0,71,79,94,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,91,115,200,-1,-1,-1,-1
0,9,200,-1,-1,-1,-1,-1
0,43,71,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,28,48,61,74,-1,-1,-1
0,62,89,-1,-1,-1,-1,-1
0,17,40,74,-1,-1,-1,-1
0,27,55,200,-1,-1,-1,-1
0,15,48,177,200,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,13,200,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,24,200,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,33,55,200,-1,-1,-1,-1
0,14,40,99,122,-1,-1,-1
0,12,23,46,-1,-1,-1,-1
0,55,81,200,-1,-1,-1,-1
0,27,41,62,-1,-1,-1,-1
0,7,34,200,-1,-1,-1,-1
0,36,53,79,-1,-1,-1,-1
0,27,111,139,-1,-1,-1,-1
0,67,79,95,125,-1,-1,-1
0,17,38,85,98,-1,-1,-1
0,56,76,157,197,-1,-1,-1
0,26,43,147,165,-1,-1,-1
0,80,103,136,148,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,17,37,50,-1,-1,-1,-1
0,16,76,108,-1,-1,-1,-1
0,9,23,179,198,-1,-1,-1
0,36,45,200,-1,-1,-1,-1
0,51,55,110,144,-1,-1,-1
0,14,162,174,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,22,38,58,-1,-1,-1,-1
0,46,76,101,122,-1,-1,-1
0,71,88,113,147,-1,-1,-1
0,162,179,200,-1,-1,-1,-1
0,115,141,200,-1,-1,-1,-1
0,32,60,200,-1,-1,-1,-1
0,65,81,90,116,-1,-1,-1
0,11,61,80,-1,-1,-1,-1
