x1,x2,x3,x4,x5,x6,x7,x8
0,200,-1,-1,-1,-1,-1,-1
0,31,51,74,-1,-1,-1,-1
0,44,72,85,101,-1,-1,-1
0,107,160,200,-1,-1,-1,-1
0,55,72,200,-1,-1,-1,-1
0,67,76,200,-1,-1,-1,-1
0,17,50,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,26,45,118,137,-1,-1,-1
0,31,55,69,-1,-1,-1,-1
0,28,45,62,-1,-1,-1,-1
0,59,69,200,-1,-1,-1,-1
0,32,49,81,123,-1,-1,-1
0,35,55,95,119,-1,-1,-1
0,181,199,200,-1,-1,-1,-1
0,24,56,-1,-1,-1,-1,-1
0,26,44,53,-1,-1,-1,-1
0,96,134,200,-1,-1,-1,-1
0,92,110,134,144,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,7,32,110,133,-1,-1,-1
0,31,56,79,-1,-1,-1,-1
0,27,53,94,129,-1,-1,-1
0,27,58,85,99,-1,-1,-1
0,53,69,142,157,-1,-1,-1
0,24,35,74,-1,-1,-1,-1
0,21,37,-1,-1,-1,-1,-1
0,51,85,200,-1,-1,-1,-1
0,11,34,100,115,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,32,42,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,30,48,53,-1,-1,-1,-1
0,30,62,200,-1,-1,-1,-1
0,58,93,200,-1,-1,-1,-1
0,36,65,82,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,28,50,65,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,20,49,200,-1,-1,-1,-1
0,54,69,200,-1,-1,-1,-1
0,34,69,94,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,94,117,136,-1,-1,-1,-1
0,23,42,200,-1,-1,-1,-1
0,70,86,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,18,53,-1,-1,-1,-1,-1
0,68,82,200,-1,-1,-1,-1
0,7,33,98,121,-1,-1,-1
0,25,33,83,125,-1,-1,-1
0,7,40,97,113,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,48,75,108,-1,-1,-1,-1
0,35,50,77,107,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,44,64,109,-1,-1,-1,-1
0,22,39,78,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,104,122,200,-1,-1,-1,-1
0,8,31,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,18,63,-1,-1,-1,-1,-1
0,31,47,98,115,-1,-1,-1
0,77,102,126,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,41,63,200,-1,-1,-1,-1
0,30,57,71,97,-1,-1,-1
0,81,103,116,155,-1,-1,-1
0,22,200,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,48,74,-1,-1,-1,-1,-1
0,71,106,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,20,45,123,140,-1,-1,-1
0,13,38,200,-1,-1,-1,-1
0,121,143,200,-1,-1,-1,-1
0,16,39,100,120,-1,-1,-1
0,29,49,200,-1,-1,-1,-1
0,35,70,148,174,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,117,128,200,-1,-1,-1,-1
0,15,22,200,-1,-1,-1,-1
0,20,53,200,-1,-1,-1,-1
0,36,65,73,97,-1,-1,-1
0,31,48,200,-1,-1,-1,-1
0,7,51,77,93,-1,-1,-1
0,57,81,200,-1,-1,-1,-1
0,91,111,-1,-1,-1,-1,-1
0,43,87,200,-1,-1,-1,-1
0,36,52,109,137,-1,-1,-1
0,55,66,116,131,-1,-1,-1
0,24,68,99,-1,-1,-1,-1
0,23,44,95,119,-1,-1,-1
0,48,65,91,-1,-1,-1,-1
0,14,26,69,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,40,64,200,-1,-1,-1,-1
0,36,79,200,-1,-1,-1,-1
0,15,36,51,66,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,47,90,200,-1,-1,-1,-1
0,50,71,200,-1,-1,-1,-1
0,24,57,191,200,-1,-1,-1
0,63,91,160,178,-1,-1,-1
0,24,125,145,-1,-1,-1,-1
0,54,75,118,136,-1,-1,-1
0,79,97,140,157,-1,-1,-1
0,16,200,-1,-1,-1,-1,-1
0,69,107,-1,-1,-1,-1,-1
0,152,181,200,-1,-1,-1,-1
0,42,200,-1,-1,-1,-1,-1
0,28,46,200,-1,-1,-1,-1
0,80,97,200,-1,-1,-1,-1
0,22,53,-1,-1,-1,-1,-1
0,18,47,69,91,-1,-1,-1
0,43,55,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,33,95,110,-1,-1,-1,-1
0,72,108,164,188,-1,-1,-1
0,61,76,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,12,145,188,-1,-1,-1,-1
0,34,54,200,-1,-1,-1,-1
0,79,100,200,-1,-1,-1,-1
0,99,113,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,43,57,135,148,-1,-1,-1
0,39,66,200,-1,-1,-1,-1
0,29,47,-1,-1,-1,-1,-1
0,38,55,74,94,-1,-1,-1
0,8,28,65,81,-1,-1,-1
0,77,95,113,128,-1,-1,-1
0,23,41,200,-1,-1,-1,-1
0,20,39,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,46,80,-1,-1,-1,-1,-1
0,108,127,200,-1,-1,-1,-1
0,71,105,161,178,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,38,51,82,106,-1,-1,-1
0,24,29,34,42,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,15,31,56,68,-1,-1,-1
0,47,84,111,-1,-1,-1,-1
0,19,37,-1,-1,-1,-1,-1
0,27,200,-1,-1,-1,-1,-1
0,27,51,80,-1,-1,-1,-1
0,112,150,-1,-1,-1,-1,-1
0,16,50,-1,-1,-1,-1,-1
0,47,64,200,-1,-1,-1,-1
0,56,74,200,-1,-1,-1,-1
0,32,98,112,-1,-1,-1,-1
0,11,35,47,53,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,13,48,200,-1,-1,-1,-1
0,35,200,-1,-1,-1,-1,-1
0,51,78,117,140,-1,-1,-1
0,6,40,179,185,-1,-1,-1
0,20,55,-1,-1,-1,-1,-1
0,42,78,108,124,-1,-1,-1
0,11,47,52,78,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,29,98,109,-1,-1,-1,-1
0,54,65,200,-1,-1,-1,-1
0,27,200,-1,-1,-1,-1,-1
0,63,90,105,123,-1,-1,-1
0,44,60,149,164,-1,-1,-1
0,17,120,136,-1,-1,-1,-1
0,13,55,76,-1,-1,-1,-1
0,87,122,200,-1,-1,-1,-1
0,107,131,162,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,23,42,63,75,-1,-1,-1
0,78,107,122,138,-1,-1,-1
0,34,64,91,124,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,27,57,75,90,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,8,29,71,94,-1,-1,-1
0,33,59,-1,-1,-1,-1,-1
0,99,128,142,175,-1,-1,-1
0,12,55,84,102,-1,-1,-1
0,31,48,114,150,-1,-1,-1
