x1,x2,x3,x4
1.0443764320903985,-1.6743387008561932,1.1230930896886457,-0.9027778950764919
0.6560259032435793,0.2291229340066916,-0.41500889526950413,-1.4642329956791935
0.9087793567995373,-0.7428856534551498,-0.1777077077102458,-1.9537242723773096
0.12856031926576464,0.38315629932316114,-0.30601417965036315,0.8924169679344816
0.9514610393961771,-0.003700492859532979,0.9934489693752887,-0.45265125387537153
-0.8589196533392326,-0.7400496612227733,-0.15500658759905844,0.04687690170390681
-0.4979371019367759,0.9955758937226792,0.8770510777811632,0.3513399808049529
-0.4398211610661727,-2.345370969063203,-0.5544456126355818,0.06428307170209445
0.4206145350264166,0.44862792851456235,-0.13091391342530864,0.2648899741826139
1.9646053160035897,-0.6255120442452298,-0.5605980986404893,-0.624593486964521
-0.09675923732802484,-0.5102595898354344,0.3170818697599154,-0.7973515190637566
0.30986766069233496,-1.0005933010206325,0.41634333340814994,0.8231747453606253
-1.1475892806331671,1.0932026118220362,-0.10619465503140714,-0.3440156319195811
-0.4684697515110237,0.28830246919117686,-1.0785193191722249,-0.08983275368265388
-0.3454710136772072,-0.13605445860040427,-0.5934078470261998,0.03479370731334881
0.23572817714603192,-0.47222591776124406,0.9576546749684918,2.7529852912654458
-0.722205197914153,-1.415617652570738,0.42520526115981133,-0.32628639268287507
-0.9148442439440223,0.7055328833627762,-0.10803728064617303,-0.20297100801046605
-0.4892986099440284,0.2020984101566347,-1.0976517753246906,-0.9816981658292848
0.4996118839976991,0.07962367451087973,-3.1571233231907874,-0.7083298515851212
1.315506405993963,0.7025755013652534,1.4499443082714054,0.7832927683987841
0.4862286894925859,0.5994342122263486,-0.04667484137710799,-0.3574551427167829
-0.30721001328770536,-0.2538888265691861,0.6645097398047728,0.49292728699537575
0.1757534194270956,-0.10253557911727365,-0.34968521363505994,0.4459679104924035
-0.08754309229356282,1.3557293571308042,0.940915617837144,0.8494921610038682
0.263802810007241,0.25462874223529,0.009414899266997205,-1.0688766379279264
0.054490449906751746,0.24556654579616913,1.0126061847527672,-1.6227143981294336
-0.7881029589170409,0.14999366402965378,-0.4413696420124782,-0.5822855748940181
-0.7675357161447285,-1.0571012068179346,0.45069985657062905,0.602972762250382
-1.0966786473407968,0.8360088286431908,-1.7369192309615944,-1.5491474280910429
0.14993678791725326,0.7029211773259466,0.4342539870136999,-0.3227369605749535
1.334626160135506,0.1234182765516043,0.5313356422453752,0.587188262357691
0.0006472108990500143,-0.5164396986414883,-0.038870373457545924,0.06531020155922916
-1.4491775056452039,-0.13616724506945554,-0.32614647029150584,-1.2240069395234852
-0.36979095401077994,0.2822341749861056,1.9698288797528862,2.0888397399978103
1.1295276971145225,-1.0442907987279406,1.269386139175292,0.2501347670812459
2.279483310342026,-1.5434354838900746,0.7093043974330168,0.0010071801587603465
-1.0427853283541328,1.5640364659399095,1.2692230524087793,0.3165108285211212
-0.9775145046124996,-0.7812574661525657,-1.011199263425318,0.5878915192775356
0.5306434514678037,1.825548071245264,-1.2327441790436457,-0.10726212322377894
-0.3087124785038665,0.4844437537811231,0.0823159287530216,0.5462455038521351
-1.1027005029346202,-0.590808483644812,-0.16064494794409429,-0.47080656263431825
-1.183681483956366,-0.5946644013306027,-1.056711674095651,-0.9086833842156337
0.02136788655076354,-0.8503961775378208,1.2976210737917893,1.0971144941521376
-0.9855879435685594,0.6059025040080055,-0.8236827202374706,1.0873673127289774
-0.19610037820870188,-0.14073006564208074,-0.43289584638399525,-1.2019306904944456
-1.5260005806786394,0.7462774810017586,0.5234947810141343,-0.11298594693056233
0.38039305600035084,1.219350355426811,1.8525792846441196,-0.43142110555945723
-0.24845969858371592,1.5858490696655225,0.8742921203200115,-0.5546497825450218
-0.2573377190066278,-0.37963591669550817,-1.6785675213926872,1.4368474833718934
-1.8061524266693612,-0.20056858850734707,1.5157779907321094,-0.15950140945591804
-1.8154977718822352,-0.4904473366892186,1.0140809046696413,0.9404445936562341
-0.34129270525596866,-1.1967903195093448,-0.7693918277775782,0.39986631008390827
0.21456482788044512,-1.5212604149951612,-0.25107138201101326,1.086024760323346
-0.7301540735703788,0.121069049198081,-1.577923249091969,0.16996457666559403
1.8221867684603843,-2.557905475331178,-0.249319505449405,0.8981745262342453
-1.5400854912771265,-1.090416518085191,0.7739264274544064,0.057266043066959406
-2.2461001367379794,1.1663685741894088,0.3428003816990136,-1.3881295998819756
-1.639191846215405,-0.8459985196771086,-1.828299146218709,-0.5463268255397374
0.29900817587907186,0.1784481347776646,0.3337011667382634,1.5687706415526017
-0.10226368939812641,0.17195562775878595,-0.9677420958061879,-1.251717140825146
0.446744015385133,0.45873544763351537,-0.7439299428577184,0.21811492864492238
2.6013195693433255,-1.609520008695568,1.9844811147139976,0.34641352635119343
0.2479932220604865,-1.4270339640171705,0.8021619368885672,0.13636868200711702
1.6259932842640195,-0.938528224631967,0.93765392586125,0.42323089208735554
0.33529465460223057,0.08265206134806741,0.8200218978005284,-0.14724932957900874
0.47101499075618125,-1.0913333283669457,0.30112915246482774,-1.0540468704764292
-1.437042381329278,1.4860206197413686,1.3635720229831745,-0.549317214296513
-0.12084143877710149,-0.14834633139634457,0.5412080519149467,0.8529374734330595
0.7525808297761534,0.8013263480303747,0.5362512941192398,0.8983568159775024
1.6713892502114533,-1.651683197733659,0.9159171173293049,1.1494548195401555
-1.4693465752553474,0.34391807798304447,-0.6607966240224469,-0.6342921798402573
-0.6075213767177673,0.28732708198203394,0.09968513876333979,1.010657928575666
0.4371718558254929,-0.6093807470610494,0.06848262958493766,1.264004766846039
-0.5224387863680544,0.07351115833169418,0.7326898779791555,-0.8302460901409275
0.1480769614582789,1.668629566988083,-0.047803639833567085,0.15232893768159816
-0.3404762744346004,-2.2891742082907913,-1.2576483330455381,-1.1558720848900221
-1.3934037021274706,-1.781551443294026,-0.005496735579148707,-0.035943099298593406
0.5228391177585497,0.08290478886650765,-0.18567139115555298,2.399585771000749
1.660806963179345,0.5444189108656388,-0.22367177915914582,0.11468312622507582
-0.5500552434227567,-0.6660925183321416,-0.10307586967484983,1.4528235236374443
-0.4708497273362846,-1.33001952400512,-0.5030886312957813,-0.31894433743808104
-2.1689627694258937,1.789238823239962,0.057396344650191035,0.6805664245517076
1.6229242863152,0.06502428531683815,0.9453631025814745,-0.5266551020297814
-0.19342421078221408,0.6591994455702546,-0.05048811253656389,0.45608349220262123
-0.1374285238331247,-0.1421034582519422,0.36035091462530094,-0.05828821676874538
-0.9794497529247261,0.630955361828439,-0.9849375062317225,2.1264501970845253
-2.394684472968808,0.3644554503706947,1.9000276003947285,1.2384723261728419
-0.6142148541289605,0.760554743881468,-0.27120682854352623,0.028150669639527944
0.8191473205266936,-0.9619680392685983,0.342323895872935,0.11594244961674681
-1.0066713139802022,0.0727730883664769,-1.5559478855688407,0.07260662970722905
0.8518332575974615,2.304308630942168,0.6737630462809148,-0.7793150411132276
0.11934619294586175,0.8825710005163901,-0.08095767803286913,1.8551911580456495
0.756950255432359,0.9897234091322871,2.1918526404258643,-0.21506699329864395
1.215443497287702,0.5981974955686933,1.6224858577677779,0.5642807661360151
-0.8293189188046339,0.5689713872572961,-0.29360339270924074,-0.35841999197994284
0.0062522201632525375,-0.5387504027345152,1.3555696045450318,-1.0313538514421574
0.2056426714518038,0.5001559282656262,2.2671872797529753,-0.197451143843445
1.1013417730106734,1.4512098470412298,-0.057176949747472804,1.2386980280279378
1.7292347707488007,-0.2489891382587722,1.6995176544337787,-0.37884529644979203
-1.3404405364549112,-0.5376539438474586,2.285057064404727,-0.44344902842734585
0.3319625395551458,0.2754427626001519,-0.23511011288725822,0.37891401238856093
-0.4794649320825033,-1.1684132637279843,1.2042701585865103,-1.2379857356254178
-0.16717257882737777,-0.7470256833701808,-0.30214134473908777,0.6198152842722626
1.0155996330465047,0.42596845036058506,-0.2606127286624292,-0.7569140584615073
-1.0846556244566572,1.3441553167769176,-0.6200090774283867,0.8266260202130575
-3.19782356245624,0.7198386368771074,0.9288417574654018,-0.9495617746385145
-0.12872487386508621,0.32497699715255135,-3.119008244354236,-0.4378291039953753
-1.127681739688397,-1.156840630816375,-1.3370649794747882,0.0023629537299518152
1.3397338990659382,1.462088779333803,-1.2440914074529978,-2.0677076827307777
0.7357834355181545,-0.24663234324272273,0.19047332172436443,-0.13482562219703706
0.45260648560710903,-1.280220936855495,-0.16680787224526214,-1.0533482037364483
0.2832776053596201,-1.8482295633866377,0.8231126799473185,0.5351034490416854
0.4537210782310611,0.1644506398249185,0.6367382753936223,-0.2082229166759134
-0.5792338201777657,-0.7168845580286682,-2.9186592648492495,-0.5641784962434133
-0.6745190013826421,-0.9712778044806856,-0.9791346503689269,-2.028109343698358
0.4638561266125769,-0.2520717242727201,0.32590293260703157,-0.21436501001264258
0.9388710442124613,0.6026400336523339,-1.3525984947302998,-1.7222283400098104
0.3557155588227606,-1.309961824900227,2.091675375833956,-0.2946882992568279
0.2659187795602839,0.6048869595363086,0.08669598724402018,0.5050455773653104
0.01710239022971589,-0.042479963493868345,-1.2142045647906312,-0.9530622012167269
0.6381138293676712,-1.9148237537775483,-0.2827980432689449,0.9908667329964527
-0.48531175239614527,-0.5092102549905537,0.02206472473554045,-0.9615425983842822
1.9706303898724447,0.4690077676889625,0.8728999426466285,0.47153336421650605
0.0029718236244626875,1.3836429981909968,1.179610878757637,0.6247922783932037
1.548489582602846,-0.4138778479990583,0.8232649057092396,-1.5927704308555832
2.2666967105416878,1.4264917016276277,-0.47070628143218274,2.0622906803809484
0.9362508897221687,0.04588794920737175,-0.3591520469818679,0.454148422568697
