x1,x2,x3,x4,x5,x6,x7,x8
0,16,39,63,-1,-1,-1,-1
0,16,200,-1,-1,-1,-1,-1
0,124,138,151,164,-1,-1,-1
0,48,68,200,-1,-1,-1,-1
0,86,93,132,147,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,36,49,200,-1,-1,-1,-1
0,55,63,-1,-1,-1,-1,-1
0,89,106,200,-1,-1,-1,-1
0,99,134,200,-1,-1,-1,-1
0,32,51,99,119,-1,-1,-1
0,40,66,113,123,-1,-1,-1
0,22,104,117,-1,-1,-1,-1
0,72,91,200,-1,-1,-1,-1
0,27,41,73,85,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,33,51,93,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,53,76,-1,-1,-1,-1,-1
0,26,65,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,25,39,200,-1,-1,-1,-1
0,32,57,114,127,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,192,200,-1,-1,-1,-1,-1
0,67,75,150,179,-1,-1,-1
0,95,118,-1,-1,-1,-1,-1
0,37,71,90,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,15,35,99,115,-1,-1,-1
0,22,80,121,-1,-1,-1,-1
0,50,81,123,162,-1,-1,-1
0,18,200,-1,-1,-1,-1,-1
0,59,95,-1,-1,-1,-1,-1
0,25,47,69,112,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,22,35,56,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,101,123,135,162,-1,-1,-1
0,32,200,-1,-1,-1,-1,-1
0,31,50,200,-1,-1,-1,-1
0,54,75,109,136,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,132,159,200,-1,-1,-1,-1
0,23,38,149,167,-1,-1,-1
0,33,60,200,-1,-1,-1,-1
0,145,162,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,22,33,50,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,28,69,-1,-1,-1,-1,-1
0,87,108,173,200,-1,-1,-1
0,17,44,110,124,-1,-1,-1
0,46,64,93,104,-1,-1,-1
0,12,39,71,79,-1,-1,-1
0,12,31,87,107,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,46,58,165,178,-1,-1,-1
0,48,87,200,-1,-1,-1,-1
0,21,44,200,-1,-1,-1,-1
0,24,49,54,86,-1,-1,-1
0,32,68,110,-1,-1,-1,-1
0,86,95,107,142,-1,-1,-1
0,35,46,118,151,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,20,115,150,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,39,65,79,-1,-1,-1,-1
0,9,50,200,-1,-1,-1,-1
0,8,23,163,194,-1,-1,-1
0,62,84,200,-1,-1,-1,-1
0,26,35,81,88,-1,-1,-1
0,67,106,200,-1,-1,-1,-1
0,67,89,-1,-1,-1,-1,-1
0,35,73,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,19,-1,-1,-1,-1,-1,-1
0,9,34,54,-1,-1,-1,-1
0,26,37,200,-1,-1,-1,-1
0,128,140,151,-1,-1,-1,-1
0,26,39,64,-1,-1,-1,-1
0,52,107,-1,-1,-1,-1,-1
0,150,178,-1,-1,-1,-1,-1
0,99,109,134,174,-1,-1,-1
0,58,74,111,125,-1,-1,-1
0,37,64,90,103,-1,-1,-1
0,76,103,136,169,-1,-1,-1
0,189,200,-1,-1,-1,-1,-1
0,54,61,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,20,40,63,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,41,77,200,-1,-1,-1,-1
0,6,25,53,-1,-1,-1,-1
0,142,164,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,25,46,89,107,-1,-1,-1
0,24,49,57,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,136,161,200,-1,-1,-1,-1
0,32,56,-1,-1,-1,-1,-1
0,41,63,79,100,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,108,126,169,188,-1,-1,-1
0,5,38,73,98,-1,-1,-1
0,39,56,66,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,45,200,-1,-1,-1,-1,-1
0,26,51,90,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,24,200,-1,-1,-1,-1,-1
0,24,40,107,134,-1,-1,-1
0,23,43,56,94,-1,-1,-1
0,24,35,76,100,-1,-1,-1
0,10,200,-1,-1,-1,-1,-1
0,18,43,200,-1,-1,-1,-1
0,82,104,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,41,61,200,-1,-1,-1,-1
0,2,36,59,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,14,40,81,88,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,6,39,200,-1,-1,-1,-1
0,13,25,95,111,-1,-1,-1
0,15,43,-1,-1,-1,-1,-1
0,45,54,82,117,-1,-1,-1
0,23,54,106,110,-1,-1,-1
0,31,72,86,-1,-1,-1,-1
0,36,52,96,115,-1,-1,-1
0,34,148,166,-1,-1,-1,-1
0,11,32,200,-1,-1,-1,-1
0,23,200,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,37,53,200,-1,-1,-1,-1
0,21,31,56,-1,-1,-1,-1
0,49,71,127,155,-1,-1,-1
0,24,47,94,-1,-1,-1,-1
0,42,74,83,-1,-1,-1,-1
0,24,39,200,-1,-1,-1,-1
0,40,76,127,132,-1,-1,-1
0,22,55,200,-1,-1,-1,-1
0,26,200,-1,-1,-1,-1,-1
0,89,105,148,173,-1,-1,-1
0,5,28,52,86,-1,-1,-1
0,28,37,175,200,-1,-1,-1
0,23,106,137,-1,-1,-1,-1
0,177,188,200,-1,-1,-1,-1
0,53,70,200,-1,-1,-1,-1
0,37,73,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,34,55,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,21,53,85,-1,-1,-1,-1
0,60,76,200,-1,-1,-1,-1
0,19,46,200,-1,-1,-1,-1
0,60,82,108,130,-1,-1,-1
0,26,134,159,-1,-1,-1,-1
0,75,110,200,-1,-1,-1,-1
0,13,28,200,-1,-1,-1,-1
0,39,111,124,-1,-1,-1,-1
0,20,37,-1,-1,-1,-1,-1
0,70,105,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,31,45,79,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,23,200,-1,-1,-1,-1,-1
0,77,101,113,138,-1,-1,-1
0,13,44,200,-1,-1,-1,-1
0,40,76,150,173,-1,-1,-1
0,58,87,114,-1,-1,-1,-1
0,30,60,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,7,29,121,136,-1,-1,-1
0,14,200,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,54,78,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,44,88,95,-1,-1,-1,-1
0,26,40,-1,-1,-1,-1,-1
0,27,38,101,132,-1,-1,-1
0,18,34,59,-1,-1,-1,-1
0,141,152,178,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,111,127,200,-1,-1,-1,-1
0,60,85,148,170,-1,-1,-1
0,63,87,-1,-1,-1,-1,-1
0,49,79,88,-1,-1,-1,-1
0,20,40,200,-1,-1,-1,-1
0,28,50,76,91,-1,-1,-1
0,15,200,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,35,200,-1,-1,-1,-1,-1
0,123,142,-1,-1,-1,-1,-1
0,39,130,147,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,10,200,-1,-1,-1,-1,-1
0,29,38,200,-1,-1,-1,-1
0,77,97,200,-1,-1,-1,-1
0,62,75,128,161,-1,-1,-1
0,31,47,-1,-1,-1,-1,-1
0,26,41,60,77,-1,-1,-1
0,24,-1,-1,-1,-1,-1,-1
0,23,41,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,101,118,200,-1,-1,-1,-1
0,74,100,120,157,-1,-1,-1
0,70,82,126,155,-1,-1,-1
0,37,45,74,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
