x1,x2,x3,x4,x5,x6,x7,x8
0,18,42,102,148,-1,-1,-1
0,28,45,63,85,-1,-1,-1
0,27,60,87,116,-1,-1,-1
0,39,52,200,-1,-1,-1,-1
0,30,40,94,109,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,29,47,-1,-1,-1,-1,-1
0,31,38,200,-1,-1,-1,-1
0,13,43,90,104,-1,-1,-1
0,5,25,44,59,-1,-1,-1
0,16,23,200,-1,-1,-1,-1
0,15,40,96,113,-1,-1,-1
0,24,44,76,99,-1,-1,-1
0,58,70,104,-1,-1,-1,-1
0,25,61,86,-1,-1,-1,-1
0,14,86,102,-1,-1,-1,-1
0,13,30,90,122,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,18,37,105,127,-1,-1,-1
0,122,152,176,-1,-1,-1,-1
0,70,111,200,-1,-1,-1,-1
0,31,200,-1,-1,-1,-1,-1
0,33,57,72,-1,-1,-1,-1
0,60,77,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,3,21,135,159,-1,-1,-1
0,29,68,88,105,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,46,57,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,23,-1,-1,-1,-1,-1,-1
0,21,48,200,-1,-1,-1,-1
0,23,51,-1,-1,-1,-1,-1
0,45,68,-1,-1,-1,-1,-1
0,79,94,100,144,-1,-1,-1
0,21,200,-1,-1,-1,-1,-1
0,61,82,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,9,25,34,-1,-1,-1,-1
0,16,51,83,104,-1,-1,-1
0,40,61,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,12,41,92,121,-1,-1,-1
0,6,19,44,59,-1,-1,-1
0,79,99,113,-1,-1,-1,-1
0,33,49,148,158,-1,-1,-1
0,32,49,121,136,-1,-1,-1
0,81,101,200,-1,-1,-1,-1
0,104,124,200,-1,-1,-1,-1
0,22,27,-1,-1,-1,-1,-1
0,14,200,-1,-1,-1,-1,-1
0,37,101,108,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
0,38,140,161,-1,-1,-1,-1
0,7,32,68,-1,-1,-1,-1
0,14,24,70,105,-1,-1,-1
0,149,162,-1,-1,-1,-1,-1
0,20,109,123,-1,-1,-1,-1
0,109,132,200,-1,-1,-1,-1
0,27,96,139,-1,-1,-1,-1
0,59,110,200,-1,-1,-1,-1
0,23,81,116,-1,-1,-1,-1
0,18,49,200,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1
