x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,21,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,75,109,135,150,-1,-1,-1,-1,-1,-1,-1
0,125,161,200,-1,-1,-1,-1,-1,-1,-1,-1
0,22,181,195,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,28,169,184,-1,-1,-1,-1,-1,-1,-1,-1
0,13,91,111,-1,-1,-1,-1,-1,-1,-1,-1
0,146,168,179,191,-1,-1,-1,-1,-1,-1,-1
0,30,116,143,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,11,85,103,-1,-1,-1,-1,-1,-1,-1,-1
0,18,78,87,-1,-1,-1,-1,-1,-1,-1,-1
0,92,98,159,194,-1,-1,-1,-1,-1,-1,-1
0,12,40,74,100,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,121,128,200,-1,-1,-1,-1,-1,-1,-1,-1
0,28,60,89,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,58,76,176,200,-1,-1,-1,-1,-1,-1,-1
0,16,31,106,124,-1,-1,-1,-1,-1,-1,-1
0,10,153,185,-1,-1,-1,-1,-1,-1,-1,-1
0,116,124,200,-1,-1,-1,-1,-1,-1,-1,-1
0,60,121,142,154,-1,-1,-1,-1,-1,-1,-1
0,69,92,200,-1,-1,-1,-1,-1,-1,-1,-1
0,14,92,113,-1,-1,-1,-1,-1,-1,-1,-1
0,17,194,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,66,89,110,-1,-1,-1,-1,-1,-1,-1,-1
0,20,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,40,55,166,198,-1,-1,-1,-1,-1,-1,-1
0,72,109,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,22,50,127,136,-1,-1,-1,-1,-1,-1,-1
0,20,39,60,-1,-1,-1,-1,-1,-1,-1,-1
0,120,137,156,178,-1,-1,-1,-1,-1,-1,-1
0,11,31,100,115,-1,-1,-1,-1,-1,-1,-1
0,27,76,112,-1,-1,-1,-1,-1,-1,-1,-1
0,13,51,110,127,-1,-1,-1,-1,-1,-1,-1
0,31,168,196,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,35,125,139,-1,-1,-1,-1,-1,-1,-1,-1
0,58,80,110,138,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,112,134,181,200,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,22,50,94,112,-1,-1,-1,-1,-1,-1,-1
0,23,41,88,106,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,8,131,164,-1,-1,-1,-1,-1,-1,-1,-1
0,79,90,200,-1,-1,-1,-1,-1,-1,-1,-1
0,64,75,159,192,-1,-1,-1,-1,-1,-1,-1
0,56,69,200,-1,-1,-1,-1,-1,-1,-1,-1
0,54,79,92,113,-1,-1,-1,-1,-1,-1,-1
0,8,22,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,22,111,127,-1,-1,-1,-1,-1,-1,-1,-1
0,8,144,165,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,168,189,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,30,41,67,89,-1,-1,-1,-1,-1,-1,-1
0,17,60,117,147,-1,-1,-1,-1,-1,-1,-1
0,20,30,52,63,-1,-1,-1,-1,-1,-1,-1
