x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,13,69,92,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,49,64,146,156,-1,-1,-1,-1,-1,-1,-1
0,21,130,140,-1,-1,-1,-1,-1,-1,-1,-1
0,24,105,115,-1,-1,-1,-1,-1,-1,-1,-1
0,28,180,198,-1,-1,-1,-1,-1,-1,-1,-1
0,33,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,15,28,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,6,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,26,177,192,-1,-1,-1,-1,-1,-1,-1,-1
0,31,49,62,106,-1,-1,-1,-1,-1,-1,-1
0,46,55,180,200,-1,-1,-1,-1,-1,-1,-1
0,36,50,180,200,-1,-1,-1,-1,-1,-1,-1
0,38,117,140,-1,-1,-1,-1,-1,-1,-1,-1
0,25,64,84,-1,-1,-1,-1,-1,-1,-1,-1
0,6,36,177,200,-1,-1,-1,-1,-1,-1,-1
0,29,50,81,-1,-1,-1,-1,-1,-1,-1,-1
0,60,78,98,-1,-1,-1,-1,-1,-1,-1,-1
0,119,134,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,55,89,105,127,-1,-1,-1,-1,-1,-1,-1
0,40,68,123,160,-1,-1,-1,-1,-1,-1,-1
0,34,57,70,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,40,72,166,174,-1,-1,-1,-1,-1,-1,-1
0,98,119,147,-1,-1,-1,-1,-1,-1,-1,-1
0,11,31,53,82,-1,-1,-1,-1,-1,-1,-1
0,28,124,143,-1,-1,-1,-1,-1,-1,-1,-1
0,9,163,200,-1,-1,-1,-1,-1,-1,-1,-1
0,18,90,115,-1,-1,-1,-1,-1,-1,-1,-1
0,28,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,143,161,171,-1,-1,-1,-1,-1,-1,-1,-1
0,25,45,178,200,-1,-1,-1,-1,-1,-1,-1
0,22,150,168,-1,-1,-1,-1,-1,-1,-1,-1
0,26,183,200,-1,-1,-1,-1,-1,-1,-1,-1
0,14,37,85,98,-1,-1,-1,-1,-1,-1,-1
0,53,87,122,137,-1,-1,-1,-1,-1,-1,-1
0,27,68,200,-1,-1,-1,-1,-1,-1,-1,-1
0,77,100,146,-1,-1,-1,-1,-1,-1,-1,-1
0,9,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,9,130,137,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,38,63,105,132,-1,-1,-1,-1,-1,-1,-1
0,33,52,120,137,-1,-1,-1,-1,-1,-1,-1
0,10,36,161,175,-1,-1,-1,-1,-1,-1,-1
0,7,25,183,200,-1,-1,-1,-1,-1,-1,-1
0,45,136,157,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,25,167,184,-1,-1,-1,-1,-1,-1,-1,-1
0,27,51,130,147,-1,-1,-1,-1,-1,-1,-1
0,88,100,114,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,36,53,154,185,-1,-1,-1,-1,-1,-1,-1
0,27,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,20,38,88,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,96,117,200,-1,-1,-1,-1,-1,-1,-1,-1
0,57,74,146,169,-1,-1,-1,-1,-1,-1,-1
0,18,37,123,145,-1,-1,-1,-1,-1,-1,-1
0,16,43,93,119,-1,-1,-1,-1,-1,-1,-1
0,8,107,139,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,23,114,136,-1,-1,-1,-1,-1,-1,-1,-1
0,45,66,93,118,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,30,79,128,-1,-1,-1,-1,-1,-1,-1,-1
0,134,147,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,13,160,200,-1,-1,-1,-1,-1,-1,-1,-1
0,12,28,91,118,-1,-1,-1,-1,-1,-1,-1
0,41,59,147,183,-1,-1,-1,-1,-1,-1,-1
0,14,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,23,50,54,-1,-1,-1,-1,-1,-1,-1,-1
0,146,157,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,44,59,103,117,-1,-1,-1,-1,-1,-1,-1
0,20,91,107,-1,-1,-1,-1,-1,-1,-1,-1
0,49,65,124,131,-1,-1,-1,-1,-1,-1,-1
0,4,94,105,-1,-1,-1,-1,-1,-1,-1,-1
0,170,192,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,20,149,169,-1,-1,-1,-1,-1,-1,-1,-1
0,68,98,200,-1,-1,-1,-1,-1,-1,-1,-1
0,24,51,83,100,-1,-1,-1,-1,-1,-1,-1
0,30,50,116,148,-1,-1,-1,-1,-1,-1,-1
0,30,68,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,23,105,135,-1,-1,-1,-1,-1,-1,-1,-1
0,94,119,154,-1,-1,-1,-1,-1,-1,-1,-1
0,25,100,118,-1,-1,-1,-1,-1,-1,-1,-1
0,28,117,149,-1,-1,-1,-1,-1,-1,-1,-1
0,39,62,101,121,-1,-1,-1,-1,-1,-1,-1
0,10,32,138,169,-1,-1,-1,-1,-1,-1,-1
0,73,95,149,155,-1,-1,-1,-1,-1,-1,-1
0,90,96,151,173,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,19,162,187,-1,-1,-1,-1,-1,-1,-1,-1
0,35,62,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,108,131,200,-1,-1,-1,-1,-1,-1,-1,-1
0,11,28,135,163,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,180,196,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,15,38,63,-1,-1,-1,-1,-1,-1,-1,-1
0,20,108,123,-1,-1,-1,-1,-1,-1,-1,-1
0,70,94,104,128,-1,-1,-1,-1,-1,-1,-1
0,18,182,200,-1,-1,-1,-1,-1,-1,-1,-1
0,70,76,108,123,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,14,41,77,79,-1,-1,-1,-1,-1,-1,-1
0,112,121,148,-1,-1,-1,-1,-1,-1,-1,-1
0,6,21,71,93,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,8,163,193,-1,-1,-1,-1,-1,-1,-1,-1
0,13,44,94,107,-1,-1,-1,-1,-1,-1,-1
0,35,77,133,143,-1,-1,-1,-1,-1,-1,-1
0,2,7,102,122,-1,-1,-1,-1,-1,-1,-1
0,16,71,89,-1,-1,-1,-1,-1,-1,-1,-1
0,26,44,180,198,-1,-1,-1,-1,-1,-1,-1
0,9,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,100,116,200,-1,-1,-1,-1,-1,-1,-1,-1
0,41,81,135,174,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,55,69,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,15,23,155,182,-1,-1,-1,-1,-1,-1,-1
0,17,43,67,87,-1,-1,-1,-1,-1,-1,-1
0,25,41,132,144,-1,-1,-1,-1,-1,-1,-1
0,84,102,184,200,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,11,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,23,74,100,-1,-1,-1,-1,-1,-1,-1,-1
0,29,62,77,-1,-1,-1,-1,-1,-1,-1,-1
0,109,121,127,137,-1,-1,-1,-1,-1,-1,-1
0,32,68,92,-1,-1,-1,-1,-1,-1,-1,-1
0,23,51,77,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,43,66,200,-1,-1,-1,-1,-1,-1,-1,-1
0,24,44,200,-1,-1,-1,-1,-1,-1,-1,-1
0,27,46,173,196,-1,-1,-1,-1,-1,-1,-1
0,22,63,78,-1,-1,-1,-1,-1,-1,-1,-1
0,12,163,176,-1,-1,-1,-1,-1,-1,-1,-1
0,46,64,160,178,-1,-1,-1,-1,-1,-1,-1
0,49,129,137,-1,-1,-1,-1,-1,-1,-1,-1
0,21,54,77,-1,-1,-1,-1,-1,-1,-1,-1
0,17,40,98,124,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,8,75,105,-1,-1,-1,-1,-1,-1,-1,-1
0,24,129,163,-1,-1,-1,-1,-1,-1,-1,-1
0,41,50,110,131,-1,-1,-1,-1,-1,-1,-1
0,27,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,10,25,93,106,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,9,184,191,-1,-1,-1,-1,-1,-1,-1,-1
0,13,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,6,70,85,-1,-1,-1,-1,-1,-1,-1,-1
0,62,88,153,176,-1,-1,-1,-1,-1,-1,-1
0,19,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,38,68,148,175,-1,-1,-1,-1,-1,-1,-1
0,21,152,173,-1,-1,-1,-1,-1,-1,-1,-1
0,25,51,156,176,-1,-1,-1,-1,-1,-1,-1
0,17,103,143,-1,-1,-1,-1,-1,-1,-1,-1
0,10,39,55,-1,-1,-1,-1,-1,-1,-1,-1
0,14,34,193,200,-1,-1,-1,-1,-1,-1,-1
0,155,167,200,-1,-1,-1,-1,-1,-1,-1,-1
0,20,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,39,165,200,-1,-1,-1,-1,-1,-1,-1,-1
0,43,69,164,200,-1,-1,-1,-1,-1,-1,-1
0,28,50,200,-1,-1,-1,-1,-1,-1,-1,-1
0,34,58,120,143,-1,-1,-1,-1,-1,-1,-1
0,148,169,171,195,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,20,175,192,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,177,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,19,49,200,-1,-1,-1,-1,-1,-1,-1,-1
0,8,23,164,190,-1,-1,-1,-1,-1,-1,-1
0,90,105,128,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,28,55,128,143,-1,-1,-1,-1,-1,-1,-1
0,22,140,189,-1,-1,-1,-1,-1,-1,-1,-1
0,23,55,177,200,-1,-1,-1,-1,-1,-1,-1
0,14,100,132,-1,-1,-1,-1,-1,-1,-1,-1
0,36,50,123,155,-1,-1,-1,-1,-1,-1,-1
0,10,33,109,131,-1,-1,-1,-1,-1,-1,-1
0,44,80,128,168,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,19,33,135,147,-1,-1,-1,-1,-1,-1,-1
0,19,86,124,-1,-1,-1,-1,-1,-1,-1,-1
0,21,101,119,-1,-1,-1,-1,-1,-1,-1,-1
0,82,117,200,-1,-1,-1,-1,-1,-1,-1,-1
0,9,103,132,-1,-1,-1,-1,-1,-1,-1,-1
0,11,95,99,-1,-1,-1,-1,-1,-1,-1,-1
0,15,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,43,67,146,176,-1,-1,-1,-1,-1,-1,-1
0,39,59,124,157,-1,-1,-1,-1,-1,-1,-1
0,21,146,195,-1,-1,-1,-1,-1,-1,-1,-1
0,5,17,158,189,-1,-1,-1,-1,-1,-1,-1
0,67,86,200,-1,-1,-1,-1,-1,-1,-1,-1
0,54,90,132,148,-1,-1,-1,-1,-1,-1,-1
0,5,16,56,77,-1,-1,-1,-1,-1,-1,-1
0,98,136,158,-1,-1,-1,-1,-1,-1,-1,-1
0,28,139,174,-1,-1,-1,-1,-1,-1,-1,-1
0,142,158,189,-1,-1,-1,-1,-1,-1,-1,-1
0,35,63,77,-1,-1,-1,-1,-1,-1,-1,-1
0,6,35,113,150,-1,-1,-1,-1,-1,-1,-1
0,31,159,200,-1,-1,-1,-1,-1,-1,-1,-1
0,33,164,182,-1,-1,-1,-1,-1,-1,-1,-1
0,32,73,163,185,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,20,62,91,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,25,139,154,-1,-1,-1,-1,-1,-1,-1,-1
0,15,33,200,-1,-1,-1,-1,-1,-1,-1,-1
0,20,121,130,-1,-1,-1,-1,-1,-1,-1,-1
0,27,37,52,75,-1,-1,-1,-1,-1,-1,-1
0,27,150,179,-1,-1,-1,-1,-1,-1,-1,-1
0,8,36,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,21,32,115,139,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,47,71,167,200,-1,-1,-1,-1,-1,-1,-1
0,23,194,200,-1,-1,-1,-1,-1,-1,-1,-1
0,29,107,127,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,9,40,111,142,-1,-1,-1,-1,-1,-1,-1
0,15,137,153,-1,-1,-1,-1,-1,-1,-1,-1
0,83,110,185,200,-1,-1,-1,-1,-1,-1,-1
0,12,26,38,59,-1,-1,-1,-1,-1,-1,-1
0,16,165,188,-1,-1,-1,-1,-1,-1,-1,-1
0,160,180,196,-1,-1,-1,-1,-1,-1,-1,-1
0,30,136,156,-1,-1,-1,-1,-1,-1,-1,-1
0,37,61,131,151,-1,-1,-1,-1,-1,-1,-1
0,35,63,155,177,-1,-1,-1,-1,-1,-1,-1
0,22,29,71,88,-1,-1,-1,-1,-1,-1,-1
0,39,67,129,139,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,11,48,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,8,37,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,106,124,181,196,-1,-1,-1,-1,-1,-1,-1
0,156,173,185,-1,-1,-1,-1,-1,-1,-1,-1
0,54,77,169,190,-1,-1,-1,-1,-1,-1,-1
0,33,194,196,-1,-1,-1,-1,-1,-1,-1,-1
0,16,35,115,152,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,89,108,200,-1,-1,-1,-1,-1,-1,-1,-1
0,28,123,136,-1,-1,-1,-1,-1,-1,-1,-1
0,25,33,162,177,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,37,134,143,-1,-1,-1,-1,-1,-1,-1,-1
0,2,19,69,85,-1,-1,-1,-1,-1,-1,-1
0,46,158,174,-1,-1,-1,-1,-1,-1,-1,-1
0,22,95,122,-1,-1,-1,-1,-1,-1,-1,-1
0,22,181,194,-1,-1,-1,-1,-1,-1,-1,-1
0,7,54,162,183,-1,-1,-1,-1,-1,-1,-1
0,28,47,115,138,-1,-1,-1,-1,-1,-1,-1
0,120,136,200,-1,-1,-1,-1,-1,-1,-1,-1
0,73,94,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,23,31,50,-1,-1,-1,-1,-1,-1,-1,-1
0,27,145,163,-1,-1,-1,-1,-1,-1,-1,-1
0,23,193,200,-1,-1,-1,-1,-1,-1,-1,-1
0,86,100,114,153,-1,-1,-1,-1,-1,-1,-1
0,13,89,124,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,11,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,14,39,158,200,-1,-1,-1,-1,-1,-1,-1
0,30,110,132,-1,-1,-1,-1,-1,-1,-1,-1
0,110,148,173,180,-1,-1,-1,-1,-1,-1,-1
0,146,159,200,-1,-1,-1,-1,-1,-1,-1,-1
0,19,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,37,117,136,-1,-1,-1,-1,-1,-1,-1,-1
0,108,148,173,-1,-1,-1,-1,-1,-1,-1,-1
0,14,109,132,-1,-1,-1,-1,-1,-1,-1,-1
0,83,105,126,150,-1,-1,-1,-1,-1,-1,-1
0,18,35,72,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,13,38,80,109,-1,-1,-1,-1,-1,-1,-1
0,20,36,68,90,-1,-1,-1,-1,-1,-1,-1
0,13,134,164,-1,-1,-1,-1,-1,-1,-1,-1
0,35,67,200,-1,-1,-1,-1,-1,-1,-1,-1
0,18,41,171,190,-1,-1,-1,-1,-1,-1,-1
0,20,153,161,-1,-1,-1,-1,-1,-1,-1,-1
0,21,104,122,-1,-1,-1,-1,-1,-1,-1,-1
0,17,60,76,-1,-1,-1,-1,-1,-1,-1,-1
0,50,87,155,173,-1,-1,-1,-1,-1,-1,-1
0,15,50,71,-1,-1,-1,-1,-1,-1,-1,-1
0,147,178,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,34,73,200,-1,-1,-1,-1,-1,-1,-1,-1
0,156,170,184,200,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,12,34,56,80,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,31,158,192,-1,-1,-1,-1,-1,-1,-1,-1
0,19,117,145,-1,-1,-1,-1,-1,-1,-1,-1
0,69,85,107,140,-1,-1,-1,-1,-1,-1,-1
0,19,24,166,175,-1,-1,-1,-1,-1,-1,-1
0,104,126,148,181,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,21,61,143,166,-1,-1,-1,-1,-1,-1,-1
0,6,45,95,109,-1,-1,-1,-1,-1,-1,-1
0,24,36,200,-1,-1,-1,-1,-1,-1,-1,-1
0,99,129,156,178,-1,-1,-1,-1,-1,-1,-1
0,23,50,166,191,-1,-1,-1,-1,-1,-1,-1
0,11,36,182,197,-1,-1,-1,-1,-1,-1,-1
