x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,20,72,106,-1,-1,-1,-1,-1,-1,-1,-1
0,16,28,45,-1,-1,-1,-1,-1,-1,-1,-1
0,23,162,179,-1,-1,-1,-1,-1,-1,-1,-1
0,25,66,92,-1,-1,-1,-1,-1,-1,-1,-1
0,27,41,137,163,-1,-1,-1,-1,-1,-1,-1
0,47,72,92,104,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,27,54,91,118,-1,-1,-1,-1,-1,-1,-1
0,33,50,200,-1,-1,-1,-1,-1,-1,-1,-1
0,12,50,94,119,-1,-1,-1,-1,-1,-1,-1
0,5,61,91,-1,-1,-1,-1,-1,-1,-1,-1
0,72,82,199,200,-1,-1,-1,-1,-1,-1,-1
0,16,112,132,-1,-1,-1,-1,-1,-1,-1,-1
0,7,143,163,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,80,96,200,-1,-1,-1,-1,-1,-1,-1,-1
0,138,166,200,-1,-1,-1,-1,-1,-1,-1,-1
0,86,111,200,-1,-1,-1,-1,-1,-1,-1,-1
0,42,59,102,141,-1,-1,-1,-1,-1,-1,-1
0,19,96,113,-1,-1,-1,-1,-1,-1,-1,-1
0,112,129,151,-1,-1,-1,-1,-1,-1,-1,-1
0,99,116,131,141,-1,-1,-1,-1,-1,-1,-1
0,9,28,95,107,-1,-1,-1,-1,-1,-1,-1
0,7,15,90,133,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,97,125,200,-1,-1,-1,-1,-1,-1,-1,-1
0,136,150,169,190,-1,-1,-1,-1,-1,-1,-1
0,11,67,88,-1,-1,-1,-1,-1,-1,-1,-1
0,44,124,150,-1,-1,-1,-1,-1,-1,-1,-1
0,117,125,162,167,-1,-1,-1,-1,-1,-1,-1
0,138,165,200,-1,-1,-1,-1,-1,-1,-1,-1
0,19,133,152,-1,-1,-1,-1,-1,-1,-1,-1
0,21,181,193,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,8,38,200,-1,-1,-1,-1,-1,-1,-1,-1
0,2,27,200,-1,-1,-1,-1,-1,-1,-1,-1
0,24,52,148,163,-1,-1,-1,-1,-1,-1,-1
0,21,123,143,-1,-1,-1,-1,-1,-1,-1,-1
0,15,43,200,-1,-1,-1,-1,-1,-1,-1,-1
0,35,44,112,139,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,15,160,174,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,28,58,152,177,-1,-1,-1,-1,-1,-1,-1
0,16,124,154,-1,-1,-1,-1,-1,-1,-1,-1
0,19,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,27,182,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,25,83,105,-1,-1,-1,-1,-1,-1,-1,-1
0,56,92,139,155,-1,-1,-1,-1,-1,-1,-1
0,18,186,196,-1,-1,-1,-1,-1,-1,-1,-1
0,21,56,148,173,-1,-1,-1,-1,-1,-1,-1
0,12,37,135,148,-1,-1,-1,-1,-1,-1,-1
0,25,129,156,-1,-1,-1,-1,-1,-1,-1,-1
0,98,125,150,179,-1,-1,-1,-1,-1,-1,-1
0,24,76,90,-1,-1,-1,-1,-1,-1,-1,-1
