x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0,64,71,91,116,-1,-1,-1,-1,-1,-1,-1
0,15,31,156,190,-1,-1,-1,-1,-1,-1,-1
0,27,105,119,-1,-1,-1,-1,-1,-1,-1,-1
0,33,90,110,-1,-1,-1,-1,-1,-1,-1,-1
0,179,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,35,55,125,142,-1,-1,-1,-1,-1,-1,-1
0,127,148,200,-1,-1,-1,-1,-1,-1,-1,-1
0,38,54,134,166,-1,-1,-1,-1,-1,-1,-1
0,15,31,138,151,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,18,27,67,97,-1,-1,-1,-1,-1,-1,-1
0,31,138,164,-1,-1,-1,-1,-1,-1,-1,-1
0,64,90,108,-1,-1,-1,-1,-1,-1,-1,-1
0,35,64,100,-1,-1,-1,-1,-1,-1,-1,-1
0,16,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,103,109,200,-1,-1,-1,-1,-1,-1,-1,-1
0,72,81,127,-1,-1,-1,-1,-1,-1,-1,-1
0,4,26,108,121,-1,-1,-1,-1,-1,-1,-1
0,49,76,130,161,-1,-1,-1,-1,-1,-1,-1
0,21,38,126,154,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,7,21,132,161,-1,-1,-1,-1,-1,-1,-1
0,67,80,143,165,-1,-1,-1,-1,-1,-1,-1
0,21,61,67,-1,-1,-1,-1,-1,-1,-1,-1
0,44,75,101,124,-1,-1,-1,-1,-1,-1,-1
0,19,125,137,-1,-1,-1,-1,-1,-1,-1,-1
0,55,64,200,-1,-1,-1,-1,-1,-1,-1,-1
0,10,49,72,-1,-1,-1,-1,-1,-1,-1,-1
0,62,101,132,140,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,33,166,189,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,39,128,154,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,23,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,35,105,126,-1,-1,-1,-1,-1,-1,-1,-1
0,28,51,173,190,-1,-1,-1,-1,-1,-1,-1
0,15,59,84,-1,-1,-1,-1,-1,-1,-1,-1
0,70,103,200,-1,-1,-1,-1,-1,-1,-1,-1
0,5,68,84,-1,-1,-1,-1,-1,-1,-1,-1
0,10,37,200,-1,-1,-1,-1,-1,-1,-1,-1
0,141,144,200,-1,-1,-1,-1,-1,-1,-1,-1
0,10,156,198,-1,-1,-1,-1,-1,-1,-1,-1
0,9,170,196,-1,-1,-1,-1,-1,-1,-1,-1
0,32,47,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,6,20,180,193,-1,-1,-1,-1,-1,-1,-1
0,39,94,118,-1,-1,-1,-1,-1,-1,-1,-1
0,19,34,148,189,-1,-1,-1,-1,-1,-1,-1
0,17,34,164,180,-1,-1,-1,-1,-1,-1,-1
0,130,157,189,-1,-1,-1,-1,-1,-1,-1,-1
0,31,51,200,-1,-1,-1,-1,-1,-1,-1,-1
0,2,16,103,120,-1,-1,-1,-1,-1,-1,-1
0,16,32,173,177,-1,-1,-1,-1,-1,-1,-1
0,24,60,69,-1,-1,-1,-1,-1,-1,-1,-1
0,35,54,139,169,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,102,133,200,-1,-1,-1,-1,-1,-1,-1,-1
0,31,67,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,24,163,181,-1,-1,-1,-1,-1,-1,-1
0,13,124,155,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,21,53,90,-1,-1,-1,-1,-1,-1,-1,-1
0,17,44,142,155,-1,-1,-1,-1,-1,-1,-1
0,16,41,155,190,-1,-1,-1,-1,-1,-1,-1
0,7,17,164,179,-1,-1,-1,-1,-1,-1,-1
0,16,35,46,-1,-1,-1,-1,-1,-1,-1,-1
0,21,157,173,-1,-1,-1,-1,-1,-1,-1,-1
0,45,66,200,-1,-1,-1,-1,-1,-1,-1,-1
0,29,135,146,-1,-1,-1,-1,-1,-1,-1,-1
0,44,62,133,140,-1,-1,-1,-1,-1,-1,-1
0,15,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,41,63,106,-1,-1,-1,-1,-1,-1,-1,-1
0,24,129,138,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,29,62,134,162,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,7,113,133,-1,-1,-1,-1,-1,-1,-1,-1
0,100,109,168,190,-1,-1,-1,-1,-1,-1,-1
0,12,43,131,169,-1,-1,-1,-1,-1,-1,-1
0,8,152,194,-1,-1,-1,-1,-1,-1,-1,-1
0,35,199,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,64,86,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,30,58,192,199,-1,-1,-1,-1,-1,-1,-1
0,6,24,133,150,-1,-1,-1,-1,-1,-1,-1
0,8,24,131,154,-1,-1,-1,-1,-1,-1,-1
0,14,92,126,-1,-1,-1,-1,-1,-1,-1,-1
0,120,159,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,99,126,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,13,19,121,160,-1,-1,-1,-1,-1,-1,-1
0,19,26,114,132,-1,-1,-1,-1,-1,-1,-1
0,19,69,111,-1,-1,-1,-1,-1,-1,-1,-1
0,16,54,108,127,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,23,38,99,121,-1,-1,-1,-1,-1,-1,-1
0,62,69,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,51,56,176,200,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,34,76,200,-1,-1,-1,-1,-1,-1,-1,-1
0,14,21,48,74,-1,-1,-1,-1,-1,-1,-1
