x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0,14,191,200,-1,-1,-1,-1,-1,-1,-1,-1
0,17,60,83,118,-1,-1,-1,-1,-1,-1,-1
0,24,42,129,157,-1,-1,-1,-1,-1,-1,-1
0,116,137,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,28,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,5,192,200,-1,-1,-1,-1,-1,-1,-1,-1
0,26,124,145,-1,-1,-1,-1,-1,-1,-1,-1
0,32,82,96,-1,-1,-1,-1,-1,-1,-1,-1
0,48,76,200,-1,-1,-1,-1,-1,-1,-1,-1
0,19,56,146,175,-1,-1,-1,-1,-1,-1,-1
0,23,109,149,-1,-1,-1,-1,-1,-1,-1,-1
0,117,143,177,186,-1,-1,-1,-1,-1,-1,-1
0,18,108,135,-1,-1,-1,-1,-1,-1,-1,-1
0,8,36,178,200,-1,-1,-1,-1,-1,-1,-1
0,9,40,81,104,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,148,174,200,-1,-1,-1,-1,-1,-1,-1,-1
0,134,163,199,200,-1,-1,-1,-1,-1,-1,-1
0,26,70,90,-1,-1,-1,-1,-1,-1,-1,-1
0,98,118,155,191,-1,-1,-1,-1,-1,-1,-1
0,17,146,165,-1,-1,-1,-1,-1,-1,-1,-1
0,11,28,61,66,-1,-1,-1,-1,-1,-1,-1
0,9,92,116,-1,-1,-1,-1,-1,-1,-1,-1
0,31,193,200,-1,-1,-1,-1,-1,-1,-1,-1
0,26,147,180,-1,-1,-1,-1,-1,-1,-1,-1
0,132,167,184,-1,-1,-1,-1,-1,-1,-1,-1
0,46,53,77,95,-1,-1,-1,-1,-1,-1,-1
0,128,142,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,22,99,111,-1,-1,-1,-1,-1,-1,-1,-1
0,32,60,200,-1,-1,-1,-1,-1,-1,-1,-1
0,156,169,200,-1,-1,-1,-1,-1,-1,-1,-1
0,15,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,16,30,147,152,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,13,162,184,-1,-1,-1,-1,-1,-1,-1,-1
0,33,48,63,-1,-1,-1,-1,-1,-1,-1,-1
0,19,93,118,-1,-1,-1,-1,-1,-1,-1,-1
0,21,94,112,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,30,51,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,10,26,85,110,-1,-1,-1,-1,-1,-1,-1
0,22,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,89,104,200,-1,-1,-1,-1,-1,-1,-1,-1
0,7,20,176,200,-1,-1,-1,-1,-1,-1,-1
0,44,60,110,144,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,48,65,143,173,-1,-1,-1,-1,-1,-1,-1
0,21,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,16,101,115,-1,-1,-1,-1,-1,-1,-1,-1
0,31,71,154,184,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
