x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0,10,19,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,27,146,171,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,12,40,134,140,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,51,71,95,132,-1,-1,-1,-1,-1,-1,-1
0,16,108,143,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,23,104,116,-1,-1,-1,-1,-1,-1,-1,-1
0,22,47,66,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,58,68,86,110,-1,-1,-1,-1,-1,-1,-1
0,16,158,181,-1,-1,-1,-1,-1,-1,-1,-1
0,23,100,141,-1,-1,-1,-1,-1,-1,-1,-1
0,8,122,134,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,113,126,150,167,-1,-1,-1,-1,-1,-1,-1
0,29,167,180,-1,-1,-1,-1,-1,-1,-1,-1
0,20,30,154,159,-1,-1,-1,-1,-1,-1,-1
0,91,105,200,-1,-1,-1,-1,-1,-1,-1,-1
0,6,173,195,-1,-1,-1,-1,-1,-1,-1,-1
0,34,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,16,148,178,-1,-1,-1,-1,-1,-1,-1,-1
0,141,159,200,-1,-1,-1,-1,-1,-1,-1,-1
0,7,27,78,104,-1,-1,-1,-1,-1,-1,-1
0,12,37,200,-1,-1,-1,-1,-1,-1,-1,-1
0,9,143,151,-1,-1,-1,-1,-1,-1,-1,-1
0,50,82,147,184,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,8,21,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,32,50,164,200,-1,-1,-1,-1,-1,-1,-1
0,16,24,88,111,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,141,161,200,-1,-1,-1,-1,-1,-1,-1,-1
0,23,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,26,144,178,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,31,154,178,-1,-1,-1,-1,-1,-1,-1,-1
0,2,13,104,135,-1,-1,-1,-1,-1,-1,-1
0,70,100,115,155,-1,-1,-1,-1,-1,-1,-1
0,65,85,111,134,-1,-1,-1,-1,-1,-1,-1
0,38,142,179,-1,-1,-1,-1,-1,-1,-1,-1
0,13,57,62,-1,-1,-1,-1,-1,-1,-1,-1
0,79,98,105,115,-1,-1,-1,-1,-1,-1,-1
0,85,111,154,163,-1,-1,-1,-1,-1,-1,-1
0,45,52,64,77,-1,-1,-1,-1,-1,-1,-1
0,29,38,172,198,-1,-1,-1,-1,-1,-1,-1
0,32,103,115,-1,-1,-1,-1,-1,-1,-1,-1
0,16,46,96,108,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,16,95,116,-1,-1,-1,-1,-1,-1,-1,-1
0,134,147,165,-1,-1,-1,-1,-1,-1,-1,-1
0,46,57,200,-1,-1,-1,-1,-1,-1,-1,-1
0,18,170,187,-1,-1,-1,-1,-1,-1,-1,-1
0,24,50,127,160,-1,-1,-1,-1,-1,-1,-1
0,43,126,145,-1,-1,-1,-1,-1,-1,-1,-1
0,67,98,180,192,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,55,71,129,143,-1,-1,-1,-1,-1,-1,-1
0,18,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,34,62,200,-1,-1,-1,-1,-1,-1,-1,-1
0,27,73,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,52,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,55,71,160,185,-1,-1,-1,-1,-1,-1,-1
0,29,51,131,149,-1,-1,-1,-1,-1,-1,-1
0,7,150,159,-1,-1,-1,-1,-1,-1,-1,-1
0,24,40,60,-1,-1,-1,-1,-1,-1,-1,-1
0,13,32,146,167,-1,-1,-1,-1,-1,-1,-1
0,47,75,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,78,117,128,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,33,133,164,-1,-1,-1,-1,-1,-1,-1,-1
0,9,129,151,-1,-1,-1,-1,-1,-1,-1,-1
0,12,43,140,155,-1,-1,-1,-1,-1,-1,-1
0,95,118,156,174,-1,-1,-1,-1,-1,-1,-1
0,8,20,200,-1,-1,-1,-1,-1,-1,-1,-1
0,79,112,135,-1,-1,-1,-1,-1,-1,-1,-1
0,97,115,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,23,98,134,-1,-1,-1,-1,-1,-1,-1,-1
0,30,54,77,-1,-1,-1,-1,-1,-1,-1,-1
0,15,142,179,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,61,89,200,-1,-1,-1,-1,-1,-1,-1,-1
