x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0,49,71,108,119,-1,-1,-1,-1,-1,-1,-1
0,13,118,130,-1,-1,-1,-1,-1,-1,-1,-1
0,23,72,101,-1,-1,-1,-1,-1,-1,-1,-1
0,17,33,200,-1,-1,-1,-1,-1,-1,-1,-1
0,6,161,183,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,8,36,200,-1,-1,-1,-1,-1,-1,-1,-1
0,15,87,126,-1,-1,-1,-1,-1,-1,-1,-1
0,62,68,97,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,63,89,108,132,-1,-1,-1,-1,-1,-1,-1
0,12,30,168,188,-1,-1,-1,-1,-1,-1,-1
0,30,129,162,-1,-1,-1,-1,-1,-1,-1,-1
0,82,114,152,194,-1,-1,-1,-1,-1,-1,-1
0,60,78,200,-1,-1,-1,-1,-1,-1,-1,-1
0,13,65,89,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,19,36,96,115,-1,-1,-1,-1,-1,-1,-1
0,44,51,161,180,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,90,117,163,-1,-1,-1,-1,-1,-1,-1,-1
0,12,22,158,195,-1,-1,-1,-1,-1,-1,-1
0,17,139,153,-1,-1,-1,-1,-1,-1,-1,-1
0,30,54,139,154,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,19,50,109,119,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,31,158,185,-1,-1,-1,-1,-1,-1,-1,-1
0,9,172,185,-1,-1,-1,-1,-1,-1,-1,-1
0,6,21,121,154,-1,-1,-1,-1,-1,-1,-1
0,45,77,200,-1,-1,-1,-1,-1,-1,-1,-1
0,23,156,172,-1,-1,-1,-1,-1,-1,-1,-1
0,52,71,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,14,32,75,94,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,9,36,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,18,43,73,-1,-1,-1,-1,-1,-1,-1,-1
0,29,120,155,-1,-1,-1,-1,-1,-1,-1,-1
0,9,46,143,156,-1,-1,-1,-1,-1,-1,-1
0,40,58,116,147,-1,-1,-1,-1,-1,-1,-1
0,58,95,133,167,-1,-1,-1,-1,-1,-1,-1
0,17,55,68,-1,-1,-1,-1,-1,-1,-1,-1
0,14,94,132,-1,-1,-1,-1,-1,-1,-1,-1
0,11,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,29,37,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,23,200,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,16,132,142,-1,-1,-1,-1,-1,-1,-1,-1
0,139,147,154,-1,-1,-1,-1,-1,-1,-1,-1
0,128,151,200,-1,-1,-1,-1,-1,-1,-1,-1
0,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
